"","venn_group","gene","comparison","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cell_type","Regulation"
"160","DG","Kctd16","PTZvsSAL_1hr",2.66381883963481e-16,0.592390460673906,0.966,0.927,6.24479050575589e-12,"ExcitatoryNeuronsMatureDG","Up"
"161","DG","Tenm3","PTZvsSAL_1hr",4.4789036626067e-16,-0.827716422099358,0.415,0.62,1.04998938562489e-11,"ExcitatoryNeuronsMatureDG","Down"
"162","DG","Tmem178b","PTZvsSAL_1hr",4.86727963827988e-16,-0.83511923378021,0.38,0.586,1.14103636560195e-11,"ExcitatoryNeuronsMatureDG","Down"
"163","DG","Syne1","PTZvsSAL_1hr",3.71379546708924e-15,0.791681036877167,0.741,0.531,8.70625071349731e-11,"ExcitatoryNeuronsMatureDG","Up"
"164","DG","Pitpnm2","PTZvsSAL_1hr",5.01207145816107e-15,0.91710640396006,0.544,0.276,1.1749799119367e-10,"ExcitatoryNeuronsMatureDG","Up"
"165","DG","St18","PTZvsSAL_1hr",1.10139227128296e-14,1.0523820976162,0.589,0.341,2.58199390156864e-10,"ExcitatoryNeuronsMatureDG","Up"
"166","DG","Acap2","PTZvsSAL_1hr",1.74779711643167e-14,0.82265895920529,0.632,0.359,4.09736078005077e-10,"ExcitatoryNeuronsMatureDG","Up"
"167","DG","Dock10","PTZvsSAL_1hr",2.74103524001732e-14,0.680668141060295,0.804,0.612,6.42580891317261e-10,"ExcitatoryNeuronsMatureDG","Up"
"168","DG","Hectd2","PTZvsSAL_1hr",4.87169659572043e-14,1.01203501505902,0.545,0.294,1.14207183293474e-09,"ExcitatoryNeuronsMatureDG","Up"
"169","DG","Tenm4","PTZvsSAL_1hr",5.87973892752548e-14,-0.755072285020691,0.457,0.656,1.3783871967798e-09,"ExcitatoryNeuronsMatureDG","Down"
"170","DG","Zmat4","PTZvsSAL_1hr",9.64385351384392e-14,0.924163538634146,0.545,0.297,2.26080857925043e-09,"ExcitatoryNeuronsMatureDG","Up"
"171","DG","Kcnq5","PTZvsSAL_1hr",1.06325489337741e-13,-0.546857892225769,0.493,0.698,2.49258844654467e-09,"ExcitatoryNeuronsMatureDG","Down"
"172","DG","Ldlrad4","PTZvsSAL_1hr",1.23318144010668e-13,1.02549479770756,0.426,0.193,2.89094725004209e-09,"ExcitatoryNeuronsMatureDG","Up"
"173","DG","March1","PTZvsSAL_1hr",2.23380719464624e-13,-0.483368382228445,0.933,0.979,5.23671420640919e-09,"ExcitatoryNeuronsMatureDG","Down"
"174","DG","Dab1","PTZvsSAL_1hr",2.272546031718e-13,-0.312058863195512,1,1,5.32752966215652e-09,"ExcitatoryNeuronsMatureDG","Down"
"175","DG","Nrxn1","PTZvsSAL_1hr",5.38759799357915e-13,-0.334238928926487,1,1,1.26301459763476e-08,"ExcitatoryNeuronsMatureDG","Down"
"176","DG","Ctnna2","PTZvsSAL_1hr",6.29704911691039e-13,-0.440262869674903,0.982,0.99,1.4762172244773e-08,"ExcitatoryNeuronsMatureDG","Down"
"177","DG","Maml2","PTZvsSAL_1hr",8.68391210727585e-13,0.639803804041357,0.72,0.497,2.03576951530868e-08,"ExcitatoryNeuronsMatureDG","Up"
"178","DG","Trpm3","PTZvsSAL_1hr",1.43415145246536e-12,0.465032435715546,0.924,0.922,3.36208125001454e-08,"ExcitatoryNeuronsMatureDG","Up"
"179","DG","Rasgrf1","PTZvsSAL_1hr",2.11665371750262e-12,0.665406989318895,0.682,0.424,4.96207130994138e-08,"ExcitatoryNeuronsMatureDG","Up"
"180","DG","Hcn1","PTZvsSAL_1hr",2.60686732668528e-12,-0.648839529029317,0.318,0.505,6.11127907394831e-08,"ExcitatoryNeuronsMatureDG","Down"
"181","DG","Msra","PTZvsSAL_1hr",3.09505212782786e-12,-0.538728488559482,0.863,0.909,7.25573070326685e-08,"ExcitatoryNeuronsMatureDG","Down"
"182","DG","Cacna2d1","PTZvsSAL_1hr",6.00729938915178e-12,0.398267091998833,0.96,0.909,1.40829119579885e-07,"ExcitatoryNeuronsMatureDG","Up"
"183","DG","Slc35f1","PTZvsSAL_1hr",8.23974127609679e-12,-0.839443309964058,0.24,0.411,1.93164254735537e-07,"ExcitatoryNeuronsMatureDG","Down"
"184","DG","Grip1","PTZvsSAL_1hr",8.84621168278719e-12,-0.505815385366483,0.652,0.818,2.0738174047958e-07,"ExcitatoryNeuronsMatureDG","Down"
"185","DG","Il1rap","PTZvsSAL_1hr",8.89350503096149e-12,0.591316339575704,0.774,0.549,2.0849043844083e-07,"ExcitatoryNeuronsMatureDG","Up"
"186","DG","Vwa8","PTZvsSAL_1hr",1.78334113493772e-11,1.12290264816509,0.352,0.151,4.1806866226345e-07,"ExcitatoryNeuronsMatureDG","Up"
"187","DG","Zbtb16","PTZvsSAL_1hr",1.81100129080695e-11,0.760312581575844,0.523,0.284,4.24553032603873e-07,"ExcitatoryNeuronsMatureDG","Up"
"188","DG","Glis3","PTZvsSAL_1hr",2.00675100356047e-11,0.742420214539127,0.608,0.385,4.70442637764681e-07,"ExcitatoryNeuronsMatureDG","Up"
"189","DG","Dgkh","PTZvsSAL_1hr",3.43668249108327e-11,0.506995265903009,0.858,0.688,8.05661476384652e-07,"ExcitatoryNeuronsMatureDG","Up"
"190","DG","Scn3b","PTZvsSAL_1hr",4.99959315190666e-11,0.864553827549024,0.398,0.185,1.17205462260148e-06,"ExcitatoryNeuronsMatureDG","Up"
"191","DG","Vps13c","PTZvsSAL_1hr",9.32798138728619e-11,0.599027770072222,0.628,0.375,2.1867586766215e-06,"ExcitatoryNeuronsMatureDG","Up"
"192","DG","Gnaq","PTZvsSAL_1hr",1.06838287440156e-10,-0.490374346547967,0.757,0.815,2.50460997245958e-06,"ExcitatoryNeuronsMatureDG","Down"
"193","DG","Mtmr12","PTZvsSAL_1hr",1.16784163697306e-10,0.923072650699923,0.402,0.198,2.73777114955596e-06,"ExcitatoryNeuronsMatureDG","Up"
"194","DG","Lrrtm4","PTZvsSAL_1hr",1.26643149698258e-10,0.26592636634326,0.999,1,2.96889535837626e-06,"ExcitatoryNeuronsMatureDG","Up"
"195","DG","Rapgef5","PTZvsSAL_1hr",1.27514687591662e-10,0.884030787306462,0.495,0.286,2.98932682121133e-06,"ExcitatoryNeuronsMatureDG","Up"
"196","DG","Xist","PTZvsSAL_1hr",2.31570185107224e-10,0.783630997703144,0.334,0.138,5.42869984946865e-06,"ExcitatoryNeuronsMatureDG","Up"
"197","DG","Erc2","PTZvsSAL_1hr",2.82221348836151e-10,0.309146031047956,0.991,0.99,6.61611508076589e-06,"ExcitatoryNeuronsMatureDG","Up"
"198","DG","Map3k4","PTZvsSAL_1hr",2.940867119445e-10,0.976104055847072,0.338,0.148,6.89427478811491e-06,"ExcitatoryNeuronsMatureDG","Up"
"199","DG","C130071C03Rik","PTZvsSAL_1hr",3.4228771734406e-10,-0.460325899052304,0.721,0.823,8.0242509576968e-06,"ExcitatoryNeuronsMatureDG","Down"
"200","DG","St6galnac5","PTZvsSAL_1hr",4.99601230245091e-10,-0.435387708070773,0.813,0.891,1.17121516406357e-05,"ExcitatoryNeuronsMatureDG","Down"
"201","DG","A830018L16Rik","PTZvsSAL_1hr",5.07414061412435e-10,0.613928689769648,0.599,0.367,1.18953078416917e-05,"ExcitatoryNeuronsMatureDG","Up"
"202","DG","4632427E13Rik","PTZvsSAL_1hr",5.25454906727648e-10,0.694794010224359,0.436,0.216,1.23182393784162e-05,"ExcitatoryNeuronsMatureDG","Up"
"203","DG","Pdzd2","PTZvsSAL_1hr",5.64623919624073e-10,0.749035169421699,0.471,0.263,1.32364785477471e-05,"ExcitatoryNeuronsMatureDG","Up"
"204","DG","Ctnnd2","PTZvsSAL_1hr",6.49708343158072e-10,-0.390440926105739,0.963,0.99,1.52311126886547e-05,"ExcitatoryNeuronsMatureDG","Down"
"205","DG","Tmem117","PTZvsSAL_1hr",6.81118312215827e-10,0.768602605387391,0.439,0.234,1.59674565932756e-05,"ExcitatoryNeuronsMatureDG","Up"
"206","DG","Cpeb1","PTZvsSAL_1hr",8.5945410714923e-10,1.18342179989157,0.269,0.107,2.01481826338994e-05,"ExcitatoryNeuronsMatureDG","Up"
"207","DG","Lurap1l","PTZvsSAL_1hr",1.14097172361498e-09,1.25307527909549,0.26,0.102,2.67478001167061e-05,"ExcitatoryNeuronsMatureDG","Up"
"208","DG","Btbd9","PTZvsSAL_1hr",1.31282823985428e-09,0.43203222369168,0.895,0.805,3.07766324269038e-05,"ExcitatoryNeuronsMatureDG","Up"
"209","DG","Ccnl1","PTZvsSAL_1hr",2.15780833107764e-09,0.953698335001424,0.302,0.128,5.05855007054532e-05,"ExcitatoryNeuronsMatureDG","Up"
"210","DG","Pgbd5","PTZvsSAL_1hr",2.37570610714942e-09,0.51898196432936,0.479,0.263,5.56936782699038e-05,"ExcitatoryNeuronsMatureDG","Up"
"211","DG","Asic2","PTZvsSAL_1hr",2.55106479294152e-09,-0.54110487920329,0.567,0.716,5.98046119409279e-05,"ExcitatoryNeuronsMatureDG","Down"
"212","DG","Ppfia2","PTZvsSAL_1hr",2.73285227624271e-09,0.231676411807225,1,1,6.40662559119579e-05,"ExcitatoryNeuronsMatureDG","Up"
"213","DG","Samd12","PTZvsSAL_1hr",3.6228413039952e-09,0.577790032631186,0.517,0.302,8.49302686895594e-05,"ExcitatoryNeuronsMatureDG","Up"
"214","DG","Elmo2","PTZvsSAL_1hr",6.91822552239224e-09,0.813647283474345,0.288,0.122,0.00016218396092144,"ExcitatoryNeuronsMatureDG","Up"
"215","DG","Mrtfa","PTZvsSAL_1hr",7.17744265733572e-09,0.708787130147343,0.451,0.253,0.00016826078821592,"ExcitatoryNeuronsMatureDG","Up"
"216","DG","Plcb1","PTZvsSAL_1hr",9.52788193618367e-09,0.379283456662061,0.945,0.932,0.00022336213622995,"ExcitatoryNeuronsMatureDG","Up"
"217","DG","Sntb2","PTZvsSAL_1hr",1.07344963075611e-08,0.732533183073306,0.345,0.167,0.00025164879693815,"ExcitatoryNeuronsMatureDG","Up"
"218","DG","Pde1a","PTZvsSAL_1hr",1.16591283736497e-08,-0.601073408383965,0.412,0.586,0.00027332494646347,"ExcitatoryNeuronsMatureDG","Down"
"219","DG","Ccdc88a","PTZvsSAL_1hr",1.21051381182356e-08,-0.398842995856461,0.781,0.854,0.00028378075290579,"ExcitatoryNeuronsMatureDG","Down"
"220","DG","Clvs2","PTZvsSAL_1hr",1.3533393651926e-08,0.646398260200823,0.422,0.229,0.0003172633473821,"ExcitatoryNeuronsMatureDG","Up"
"221","DG","Prkg1","PTZvsSAL_1hr",1.56902913669503e-08,-0.314834404112133,0.959,0.99,0.00036782750051541,"ExcitatoryNeuronsMatureDG","Down"
"222","DG","Herc1","PTZvsSAL_1hr",1.6705954312144e-08,-0.409401488912641,0.798,0.859,0.00039163768693959,"ExcitatoryNeuronsMatureDG","Down"
"223","DG","Wasf1","PTZvsSAL_1hr",1.95276668369464e-08,0.477615439320977,0.621,0.398,0.00045778709365853,"ExcitatoryNeuronsMatureDG","Up"
"224","DG","Cdh11","PTZvsSAL_1hr",2.04263461559167e-08,-0.498277209110393,0.622,0.719,0.00047885483293315,"ExcitatoryNeuronsMatureDG","Down"
"225","DG","Celf2","PTZvsSAL_1hr",2.27153999345863e-08,-0.161654915932421,1,1,0.0005325171206665,"ExcitatoryNeuronsMatureDG","Down"
"226","DG","Arhgap20","PTZvsSAL_1hr",2.39991708953188e-08,0.549315875180495,0.396,0.206,0.00056261256329896,"ExcitatoryNeuronsMatureDG","Up"
"227","DG","Ptprz1","PTZvsSAL_1hr",4.53200582828435e-08,0.635657807581405,0.524,0.328,0.0010624381263247,"ExcitatoryNeuronsMatureDG","Up"
"228","DG","Htr4","PTZvsSAL_1hr",6.18727776611143e-08,0.540177126388152,0.652,0.466,0.0014504835267095,"ExcitatoryNeuronsMatureDG","Up"
"229","DG","6530403H02Rik","PTZvsSAL_1hr",6.46939485500181e-08,0.599742072513684,0.334,0.164,0.00151662023585807,"ExcitatoryNeuronsMatureDG","Up"
"230","DG","Thsd7a","PTZvsSAL_1hr",6.99190229744027e-08,0.443294168719121,0.801,0.635,0.00163911165558892,"ExcitatoryNeuronsMatureDG","Up"
"231","DG","Cadps","PTZvsSAL_1hr",7.75871438429714e-08,-0.379755488075575,0.78,0.839,0.00181887541311078,"ExcitatoryNeuronsMatureDG","Down"
"232","DG","Glrb","PTZvsSAL_1hr",9.11850243674336e-08,0.754740518571254,0.349,0.18,0.00213765052624574,"ExcitatoryNeuronsMatureDG","Up"
"233","DG","Galnt13","PTZvsSAL_1hr",1.15712066386641e-07,0.542237486297443,0.569,0.359,0.00271263797230202,"ExcitatoryNeuronsMatureDG","Up"
"234","DG","Hnrnpa2b1","PTZvsSAL_1hr",1.20901946326641e-07,-0.573156092099217,0.619,0.648,0.00283430432773544,"ExcitatoryNeuronsMatureDG","Down"
"235","DG","Inpp4b","PTZvsSAL_1hr",1.22429597511849e-07,0.789889464094729,0.373,0.214,0.00287011705447027,"ExcitatoryNeuronsMatureDG","Up"
"236","DG","Ntng1","PTZvsSAL_1hr",1.3263958033475e-07,0.603048814491802,0.525,0.349,0.00310946968178755,"ExcitatoryNeuronsMatureDG","Up"
"237","DG","Cnih3","PTZvsSAL_1hr",1.49862018978607e-07,0.993792946212162,0.273,0.128,0.00351321531091548,"ExcitatoryNeuronsMatureDG","Up"
"238","DG","Kcnb2","PTZvsSAL_1hr",1.50197513537548e-07,-0.369640630186789,0.883,0.919,0.00352108030986073,"ExcitatoryNeuronsMatureDG","Down"
"239","DG","Mrtfb","PTZvsSAL_1hr",1.50899040976563e-07,0.39266600211117,0.672,0.453,0.00353752621761356,"ExcitatoryNeuronsMatureDG","Up"
"240","DG","Tab2","PTZvsSAL_1hr",1.55479152786214e-07,0.919909944295147,0.261,0.117,0.00364489777876721,"ExcitatoryNeuronsMatureDG","Up"
"241","DG","Nup93","PTZvsSAL_1hr",1.65788764785109e-07,0.548162085377324,0.345,0.174,0.00388658601285732,"ExcitatoryNeuronsMatureDG","Up"
"242","DG","Mnat1","PTZvsSAL_1hr",1.65940848436329e-07,0.52068436690394,0.343,0.169,0.00389015130989285,"ExcitatoryNeuronsMatureDG","Up"
"243","DG","Stxbp6","PTZvsSAL_1hr",1.71283375702003e-07,0.472620029165276,0.766,0.586,0.00401539617658205,"ExcitatoryNeuronsMatureDG","Up"
"244","DG","Zfp385b","PTZvsSAL_1hr",1.79213860122579e-07,-0.511663346541145,0.309,0.448,0.00420131052285362,"ExcitatoryNeuronsMatureDG","Down"
"245","DG","Adcy9","PTZvsSAL_1hr",1.82290890610445e-07,0.47801324069498,0.585,0.367,0.00427344534858066,"ExcitatoryNeuronsMatureDG","Up"
"246","DG","Lyst","PTZvsSAL_1hr",1.87984165892414e-07,0.397327447230872,0.782,0.573,0.00440691280101585,"ExcitatoryNeuronsMatureDG","Up"
"247","DG","Akap11","PTZvsSAL_1hr",1.92107587362989e-07,0.509207213767722,0.473,0.276,0.00450357817055055,"ExcitatoryNeuronsMatureDG","Up"
"248","DG","Akap6","PTZvsSAL_1hr",1.96291560027234e-07,-0.391489616542615,0.796,0.839,0.00460166304171844,"ExcitatoryNeuronsMatureDG","Down"
"249","DG","Hecw1","PTZvsSAL_1hr",2.58556813982038e-07,-0.361138239660239,0.753,0.841,0.00606134739018091,"ExcitatoryNeuronsMatureDG","Down"
"250","DG","Trpc6","PTZvsSAL_1hr",3.50608415142608e-07,0.633799958115531,0.398,0.24,0.00821931307618816,"ExcitatoryNeuronsMatureDG","Up"
"251","DG","Pde8b","PTZvsSAL_1hr",3.63014081064391e-07,0.617240160736895,0.435,0.263,0.00851013910239251,"ExcitatoryNeuronsMatureDG","Up"
"252","DG","Tial1","PTZvsSAL_1hr",4.13941692011539e-07,0.511166734478338,0.503,0.305,0.0097040350858265,"ExcitatoryNeuronsMatureDG","Up"
"253","DG","Unc80","PTZvsSAL_1hr",4.2407585387878e-07,0.365857876967867,0.817,0.659,0.00994161024248024,"ExcitatoryNeuronsMatureDG","Up"
"254","DG","A230057D06Rik","PTZvsSAL_1hr",4.36798889510704e-07,-0.343371587998935,0.706,0.792,0.0102398763667994,"ExcitatoryNeuronsMatureDG","Down"
"255","DG","B230334C09Rik","PTZvsSAL_1hr",4.71496483786072e-07,0.739864109162169,0.296,0.146,0.0110532920693969,"ExcitatoryNeuronsMatureDG","Up"
"256","DG","Sort1","PTZvsSAL_1hr",4.83870713162842e-07,0.501522365906427,0.384,0.211,0.0113433811286765,"ExcitatoryNeuronsMatureDG","Up"
"257","DG","Gm45159","PTZvsSAL_1hr",5.80764754352725e-07,0.480035295879866,0.376,0.201,0.0136148681362909,"ExcitatoryNeuronsMatureDG","Up"
"258","DG","Gabra4","PTZvsSAL_1hr",6.16253395233054e-07,0.507836619052968,0.512,0.323,0.0144468283444485,"ExcitatoryNeuronsMatureDG","Up"
"259","DG","Phf14","PTZvsSAL_1hr",6.30174907697762e-07,-0.372538040847701,0.708,0.758,0.0147731903611586,"ExcitatoryNeuronsMatureDG","Down"
"260","DG","Chst9","PTZvsSAL_1hr",6.43754694484111e-07,0.749901248028389,0.328,0.177,0.015091541302791,"ExcitatoryNeuronsMatureDG","Up"
"261","DG","B3galt1","PTZvsSAL_1hr",7.83419278071792e-07,-0.313760280116126,0.904,0.943,0.018365698135837,"ExcitatoryNeuronsMatureDG","Down"
"262","DG","Plekhg5","PTZvsSAL_1hr",8.39106705813277e-07,0.518664952729147,0.557,0.367,0.0196711785043807,"ExcitatoryNeuronsMatureDG","Up"
"263","DG","Frrs1l","PTZvsSAL_1hr",8.55214988827758e-07,0.633967970851088,0.312,0.161,0.0200488049830891,"ExcitatoryNeuronsMatureDG","Up"
"264","DG","Kif1b","PTZvsSAL_1hr",9.01613725997185e-07,-0.367869305488284,0.673,0.75,0.021136530578552,"ExcitatoryNeuronsMatureDG","Down"
"265","DG","Serinc1","PTZvsSAL_1hr",9.19903451192159e-07,0.416557347947615,0.628,0.396,0.0215652966062978,"ExcitatoryNeuronsMatureDG","Up"
"266","DG","Nt5c2","PTZvsSAL_1hr",9.87259643627603e-07,0.485418606496772,0.458,0.271,0.0231443278255619,"ExcitatoryNeuronsMatureDG","Up"
"267","DG","Hdac8","PTZvsSAL_1hr",1.06148507317176e-06,0.664279164165608,0.287,0.141,0.0248843945703656,"ExcitatoryNeuronsMatureDG","Up"
"268","DG","App","PTZvsSAL_1hr",1.07996815394994e-06,-0.330419217469967,0.784,0.818,0.0253176934330484,"ExcitatoryNeuronsMatureDG","Down"
"269","DG","Car10","PTZvsSAL_1hr",1.29365715923274e-06,0.532999988655597,0.375,0.214,0.0303272047838932,"ExcitatoryNeuronsMatureDG","Up"
"270","DG","Osbp2","PTZvsSAL_1hr",1.34189140658678e-06,0.509370590045291,0.465,0.279,0.0314579602446139,"ExcitatoryNeuronsMatureDG","Up"
"271","DG","Zmym3","PTZvsSAL_1hr",1.36123335044773e-06,0.638553628266153,0.261,0.125,0.0319113934345461,"ExcitatoryNeuronsMatureDG","Up"
"272","DG","Maml3","PTZvsSAL_1hr",1.3692012046142e-06,0.419020472176733,0.604,0.409,0.0320981838397708,"ExcitatoryNeuronsMatureDG","Up"
"273","DG","Ksr1","PTZvsSAL_1hr",1.39116406084127e-06,0.495646612430362,0.395,0.221,0.0326130590783019,"ExcitatoryNeuronsMatureDG","Up"
"274","DG","Pak7","PTZvsSAL_1hr",1.42256720301971e-06,-0.488331541994536,0.635,0.688,0.0333492429403911,"ExcitatoryNeuronsMatureDG","Down"
"275","DG","Zswim6","PTZvsSAL_1hr",1.50302505621708e-06,-0.576552034038524,0.399,0.503,0.0352354163928971,"ExcitatoryNeuronsMatureDG","Down"
"276","DG","Slit3","PTZvsSAL_1hr",1.51460239578178e-06,-0.280626436732622,0.974,0.961,0.0355068239643124,"ExcitatoryNeuronsMatureDG","Down"
"277","DG","B830012L14Rik","PTZvsSAL_1hr",1.53521358739752e-06,-0.576594156387141,0.389,0.503,0.0359900121293602,"ExcitatoryNeuronsMatureDG","Down"
"278","DG","Slc2a13","PTZvsSAL_1hr",1.53698743448618e-06,0.407481090368381,0.749,0.544,0.0360315964266596,"ExcitatoryNeuronsMatureDG","Up"
"279","DG","Prex2","PTZvsSAL_1hr",1.58321674498014e-06,0.715270332552991,0.326,0.18,0.0371153501525695,"ExcitatoryNeuronsMatureDG","Up"
"280","DG","Fars2","PTZvsSAL_1hr",1.62568982145705e-06,0.442628229171609,0.529,0.339,0.0381110464844177,"ExcitatoryNeuronsMatureDG","Up"
"281","DG","Cdk12","PTZvsSAL_1hr",1.65049757931986e-06,0.469320439193624,0.385,0.208,0.0386926147519954,"ExcitatoryNeuronsMatureDG","Up"
"282","DG","Magi1","PTZvsSAL_1hr",1.91475420960987e-06,0.437697961134411,0.743,0.581,0.0448875829358842,"ExcitatoryNeuronsMatureDG","Up"
"283","DG","Trim2","PTZvsSAL_1hr",1.97958035973292e-06,0.553814792595211,0.628,0.466,0.0464073023732189,"ExcitatoryNeuronsMatureDG","Up"
"284","DG","Cdh12","PTZvsSAL_1hr",2.05959779379819e-06,0.485849964819567,0.694,0.544,0.048283151080011,"ExcitatoryNeuronsMatureDG","Up"
"285","CA1_CA3","Tubb5","PTZvsSAL_1hr",4.80008300369287e-23,-0.708729369170951,0.558,0.678,1.12528345855572e-18,"ExcitatoryNeuronsCA1","Down"
"286","CA1_CA3","Tubb5","PTZvsSAL_1hr",3.81800774308189e-07,-0.608765777272972,0.551,0.635,0.00895055555210687,"ExcitatoryNeuronsCA3","Down"
"287","CA1_CA3","Cpt1c","PTZvsSAL_1hr",1.16437218677451e-21,-0.970116469020495,0.359,0.495,2.72963771745548e-17,"ExcitatoryNeuronsCA1","Down"
"288","CA1_CA3","Cpt1c","PTZvsSAL_1hr",8.59004909942371e-17,-1.01220086050893,0.368,0.557,2.0137652103779e-12,"ExcitatoryNeuronsCA3","Down"
"289","CA1_CA3","Pabpn1","PTZvsSAL_1hr",1.82573760961204e-20,-0.687403926984533,0.562,0.647,4.28007667821351e-16,"ExcitatoryNeuronsCA1","Down"
"290","CA1_CA3","Pabpn1","PTZvsSAL_1hr",6.1111871365212e-14,-0.750200991258605,0.612,0.711,1.43264560041467e-09,"ExcitatoryNeuronsCA3","Down"
"291","CA1_CA3","Dalrd3","PTZvsSAL_1hr",2.65953854724327e-20,-0.859195340651172,0.451,0.563,6.23475621630241e-16,"ExcitatoryNeuronsCA1","Down"
"292","CA1_CA3","Dalrd3","PTZvsSAL_1hr",1.22168017398473e-21,-1.13941722362889,0.383,0.597,2.86398483187239e-17,"ExcitatoryNeuronsCA3","Down"
"293","CA1_CA3","Dync1i2","PTZvsSAL_1hr",1.24210946965853e-18,-0.499935297979719,0.69,0.732,2.91187722972049e-14,"ExcitatoryNeuronsCA1","Down"
"294","CA1_CA3","Dync1i2","PTZvsSAL_1hr",4.58865083264176e-07,-0.462764572078331,0.751,0.774,0.0107571741469621,"ExcitatoryNeuronsCA3","Down"
"295","CA1_CA3","Las1l","PTZvsSAL_1hr",9.64808049234206e-18,-0.798070303417124,0.437,0.535,2.26179950981975e-13,"ExcitatoryNeuronsCA1","Down"
"296","CA1_CA3","Las1l","PTZvsSAL_1hr",2.0521609005059e-13,-0.898239736784949,0.386,0.551,4.81088079905597e-09,"ExcitatoryNeuronsCA3","Down"
"297","CA1_CA3","Epha6","PTZvsSAL_1hr",5.91796861024122e-17,0.361788471310936,0.974,0.963,1.38734938129885e-12,"ExcitatoryNeuronsCA1","Up"
"298","CA1_CA3","Epha6","PTZvsSAL_1hr",1.74382272725846e-07,0.339489666294842,0.976,0.948,0.00408804361951201,"ExcitatoryNeuronsCA3","Up"
"299","CA1_CA3","Cadm2","PTZvsSAL_1hr",2.15866342318814e-16,0.348976134295343,0.968,0.965,5.06055466297995e-12,"ExcitatoryNeuronsCA1","Up"
"300","CA1_CA3","Cadm2","PTZvsSAL_1hr",3.79504503647456e-07,0.337098754867174,0.955,0.948,0.00889672407900732,"ExcitatoryNeuronsCA3","Up"
"301","CA1_CA3","Malat1","PTZvsSAL_1hr",6.03826983533952e-14,-0.0904433440291328,1,1,1.41555159749864e-09,"ExcitatoryNeuronsCA1","Down"
"302","CA1_CA3","Malat1","PTZvsSAL_1hr",1.24520461479394e-15,-0.292818666833318,1,1,2.91913317846144e-11,"ExcitatoryNeuronsCA3","Down"
"303","CA1_CA3","Stxbp5l","PTZvsSAL_1hr",2.87105153392959e-13,0.513997166962485,0.899,0.855,6.73060611099113e-09,"ExcitatoryNeuronsCA1","Up"
"304","CA1_CA3","Stxbp5l","PTZvsSAL_1hr",6.11957987164859e-13,0.48191725409883,0.955,0.898,1.43461310931058e-08,"ExcitatoryNeuronsCA3","Up"
"305","CA1_CA3","Prrt1","PTZvsSAL_1hr",7.14907024098778e-13,-0.925572928388877,0.25,0.346,1.67595653659476e-08,"ExcitatoryNeuronsCA1","Down"
"306","CA1_CA3","Prrt1","PTZvsSAL_1hr",1.4770801611662e-10,-1.31711532116521,0.182,0.315,3.46271902182192e-06,"ExcitatoryNeuronsCA3","Down"
"307","CA1_CA3","Lars2","PTZvsSAL_1hr",1.13112199389811e-11,-0.607570479189704,0.417,0.492,2.65168929029534e-07,"ExcitatoryNeuronsCA1","Down"
"308","CA1_CA3","Lars2","PTZvsSAL_1hr",1.77697329627254e-09,-0.770199121691134,0.375,0.501,4.16575849845171e-05,"ExcitatoryNeuronsCA3","Down"
"309","CA1_CA3","Prpf4b","PTZvsSAL_1hr",3.98665706976349e-11,-0.473197920039227,0.626,0.652,9.34592016864654e-07,"ExcitatoryNeuronsCA1","Down"
"310","CA1_CA3","Prpf4b","PTZvsSAL_1hr",1.23375017156993e-11,-0.786350480482474,0.602,0.683,2.89228052721139e-07,"ExcitatoryNeuronsCA3","Down"
"311","CA1_CA3","Tubb2a","PTZvsSAL_1hr",4.38106574268726e-11,-0.489286819771859,0.72,0.732,1.02705324205817e-06,"ExcitatoryNeuronsCA1","Down"
"312","CA1_CA3","Tubb2a","PTZvsSAL_1hr",1.72517236477022e-06,-0.526915924983042,0.687,0.715,0.0404432157473084,"ExcitatoryNeuronsCA3","Down"
"313","CA1_CA3","Epha7","PTZvsSAL_1hr",7.99441119674328e-10,0.369650528535455,0.771,0.661,1.87412981685253e-05,"ExcitatoryNeuronsCA1","Up"
"314","CA1_CA3","Epha7","PTZvsSAL_1hr",1.7369231641465e-06,0.437092526414753,0.809,0.689,0.0407186897370864,"ExcitatoryNeuronsCA3","Up"
"315","CA1_CA3","Homer1","PTZvsSAL_1hr",8.28886190745895e-09,0.626806651735979,0.748,0.616,0.00019431578969656,"ExcitatoryNeuronsCA1","Up"
"316","CA1_CA3","Homer1","PTZvsSAL_1hr",3.71765913754382e-09,0.683596298755503,0.707,0.555,8.71530831614398e-05,"ExcitatoryNeuronsCA3","Up"
"317","CA1_CA3","Rasgrp1","PTZvsSAL_1hr",1.50957663768363e-07,0.251406021873999,0.615,0.438,0.00353890051172173,"ExcitatoryNeuronsCA1","Up"
"318","CA1_CA3","Rasgrp1","PTZvsSAL_1hr",1.2837460064801e-07,0.712640422363789,0.386,0.246,0.00300948576299129,"ExcitatoryNeuronsCA3","Up"
"319","CA1_CA3","Gria2","PTZvsSAL_1hr",4.93087509574292e-07,-0.1747275781304,1,1,0.0115594504869501,"ExcitatoryNeuronsCA1","Down"
"320","CA1_CA3","Gria2","PTZvsSAL_1hr",4.03064474010682e-14,-0.272279342660299,1,1,9.44904046423242e-10,"ExcitatoryNeuronsCA3","Down"
"321","CA3","Ttr","PTZvsSAL_1hr",1.44629525204702e-18,-2.94822074597533,0.08,0.253,3.39054995937384e-14,"ExcitatoryNeuronsCA3","Down"
