"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
1.54987202943815e-06,-0.580121728844599,0.806,0.846,0.0363336499861186,"Pcdh15","L45ExcitatoryNeurons","PTZvsSAL_24hr","Down"
1.62928018050875e-06,-0.363252833934275,0.789,0.84,0.0381952152716667,"Grid2","L45ExcitatoryNeurons","PTZvsSAL_24hr","Down"
1.78969191238494e-06,-0.631716397883837,0.349,0.492,0.0419557475020402,"Slit2","L45ExcitatoryNeurons","PTZvsSAL_24hr","Down"
1.99452641537334e-51,-0.890119331391185,1,1,4.67576827555972e-47,"Gm42418","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.44844291490564e-26,1.62763569291088,0.684,0.343,3.39558472541329e-22,"Dalrd3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.83901114860225e-26,0.806662589128302,0.959,0.863,1.13440938356683e-21,"Cacna1d","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.28402924949233e-22,-1.35078954006534,0.535,0.753,5.35444976958486e-18,"B230209E15Rik","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
3.98889509322956e-22,-1.38256334041193,0.599,0.822,9.35116676705807e-18,"Oxr1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.27594173743107e-20,1.28737912133522,0.714,0.456,2.99119021505965e-16,"Pdzd2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.90117508932341e-20,-2.12469093798024,0.401,0.631,4.45692476190087e-16,"Lncpint","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.98575516158115e-19,-0.942784974397509,0.758,0.888,4.6552058252947e-15,"Agbl4","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
4.59903165473563e-19,0.839545010063544,0.866,0.642,1.07815099081967e-14,"Tmem108","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
6.72997238389216e-18,0.572924763562146,0.996,0.97,1.57770742595584e-13,"Pbx1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
7.49175914590502e-18,0.396179095471035,1,0.998,1.75629309657451e-13,"Arpp21","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.08297919663366e-17,0.568387838499274,0.97,0.72,4.88312813066829e-13,"Trpm3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.73182023670956e-17,1.23059727468692,0.643,0.369,8.74850618091823e-13,"Las1l","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.06164178224048e-16,0.62535788685244,0.948,0.813,2.48880683010637e-12,"Cacna1a","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.11347305285887e-16,0.351669776486074,1,1,2.61031487781704e-12,"Meg3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.36784858550939e-16,0.474790862440611,0.985,0.931,1.02395474390097e-11,"Ncam1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
9.61339135332039e-16,-0.613171316185687,0.9,0.954,2.2536673349589e-11,"Snap25","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.04391439199406e-15,1.32223083920079,0.513,0.269,2.44724850915168e-11,"Ephb2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.63179457161182e-15,-0.979019292752429,0.632,0.825,6.16971601422958e-11,"Sgcz","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
3.61592404422987e-15,-0.636010484939347,0.851,0.94,8.47681073688809e-11,"Ptk2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
6.2992906756868e-15,0.752257456960355,0.892,0.827,1.47674271310126e-10,"Cacna1c","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.70452231507374e-14,-0.701899919612031,0.706,0.893,3.99591166322736e-10,"AY036118","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
3.6038788196027e-14,0.680097746759391,0.87,0.712,8.44857311679461e-10,"Sybu","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.78520269620494e-14,-0.441486149217121,0.985,0.997,8.87365068071325e-10,"Rims2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
5.08080089462471e-14,-0.87074393088245,0.454,0.726,1.19109215372687e-09,"A230006K03Rik","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
7.33130090417531e-14,0.864048333621486,0.758,0.546,1.71867687096582e-09,"Pabpn1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.01410462099997e-13,-0.747369743039108,0.892,0.934,2.37736546301023e-09,"Stxbp5l","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.31617012339049e-13,-0.817774414834672,0.721,0.843,3.08549762026432e-09,"Pde1a","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.68935376676148e-13,-0.643213504733636,0.926,0.97,3.96035203541894e-09,"Dmd","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
2.98216885433982e-13,1.37787775358159,0.428,0.211,6.99109844522885e-09,"Sema6a","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.45208632274432e-13,-1.08975333164298,0.58,0.73,8.09272596640952e-09,"Cwc22","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
3.83444713404482e-13,0.920203291245515,0.625,0.388,8.98909441634126e-09,"Rufy3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.48143762406506e-13,-1.66855056462978,0.167,0.409,1.05058342220957e-08,"Zbtb16","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
6.09388152851517e-13,-1.02679099452543,0.621,0.8,1.42858864672981e-08,"Sgcd","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
6.1621488476698e-13,1.11203580112972,0.539,0.302,1.44459255435923e-08,"Frmd3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
7.26807032334536e-13,0.942191900760553,0.554,0.322,1.70385372590185e-08,"Prkar2b","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
8.91877507576256e-13,-0.583847396643592,0.97,0.986,2.09082844101102e-08,"Slc4a10","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.16581430978393e-12,0.354619925656274,0.996,0.98,2.73301848642647e-08,"Dab1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.41762512350749e-12,-1.88424576961871,0.138,0.368,3.32333857703861e-08,"Rasgrf1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.41823680575244e-12,1.22258157469124,0.42,0.204,3.32477254372545e-08,"Ankrd13d","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.93012079221326e-12,0.894344347505633,0.651,0.423,4.52478217318555e-08,"Cdh9","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.58981977950387e-12,0.979535593262016,0.599,0.374,6.07131450909093e-08,"Nfix","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.70374860291136e-12,1.13183938792322,0.491,0.269,6.33839784980511e-08,"Cox7b","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.764969102013e-12,0.858658484567936,0.665,0.484,6.48191706584908e-08,"Osbpl10","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.07069874975454e-12,1.64589175989806,0.312,0.124,7.19863907904958e-08,"Vgll4","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.16322358212709e-12,0.589935829977112,0.844,0.668,7.41554504358053e-08,"Nin","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.15934354746403e-12,0.87685025712782,0.602,0.371,9.75074907831993e-08,"Tiam2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
5.73514345231546e-12,1.13578635412194,0.546,0.33,1.34448967952631e-07,"Cpt1c","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
6.08833014654478e-12,-0.561762829729274,0.87,0.947,1.42728723625449e-07,"Luc7l2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
6.63776578904465e-12,0.681495501964647,0.822,0.686,1.55609143392574e-07,"Bcl11a","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
9.73666383779814e-12,1.60933906720892,0.29,0.112,2.28256610349502e-07,"Zfp811","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
9.89759207354856e-12,0.811081448664012,0.725,0.553,2.32029250980199e-07,"Tshz3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.07735113206874e-11,0.885786851801754,0.625,0.387,2.52563425890874e-07,"Jph4","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.2417997077427e-11,0.608648344101047,0.851,0.725,2.91115105486121e-07,"Jakmip2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.47319414645261e-11,1.51183056940333,0.297,0.116,3.45360903752886e-07,"Kcnmb2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.06053244965578e-11,0.601344105852916,0.81,0.648,4.83050622172804e-07,"AC149090.1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.35790614187181e-11,0.902557074703378,0.572,0.343,5.52763936839009e-07,"Mpp6","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.57169702530068e-11,-1.66311653080104,0.219,0.434,6.02882933641237e-07,"Nos1ap","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
3.61902188973343e-11,0.66063559821463,0.784,0.654,8.48407301610209e-07,"Unc13b","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.75990402893602e-11,0.448759187849348,0.963,0.906,8.81434301503471e-07,"Auts2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.89176935171923e-11,-0.476487866419194,0.9,0.956,1.14677748912354e-06,"Mbd5","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
6.68062227071692e-11,0.840914827651905,0.762,0.623,1.56613827892417e-06,"St6galnac3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
7.10669872181186e-11,0.81818737615938,0.576,0.347,1.66602338135435e-06,"Uty","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
7.43044397047451e-11,-1.3013296626374,0.297,0.514,1.74191897999834e-06,"Arap2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
8.67938220285267e-11,-0.850791694257043,0.398,0.642,2.03470756981475e-06,"Calm1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
9.18837047330168e-11,0.770722092721065,0.695,0.508,2.15402969005611e-06,"Zeb2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
9.28578964188151e-11,0.602864710126788,0.773,0.613,2.17686766574628e-06,"Neto2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.77883074329892e-10,-0.944398740048282,0.569,0.737,4.17011291151566e-06,"Pde10a","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.96698800823755e-10,-0.617697090617255,0.97,0.953,4.61120998771129e-06,"Cnksr2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
2.15117899480057e-10,0.661677569687274,0.818,0.722,5.04300891751098e-06,"Snrnp70","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.19775113524689e-10,0.352838680361627,0.989,0.98,5.15218798635928e-06,"Tanc2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.36031245805452e-10,1.43029344491873,0.323,0.151,5.53328049541721e-06,"Rnf152","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.62061428498673e-10,-0.835276576296108,0.788,0.807,6.14350606829439e-06,"Dpp10","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
3.06491974126912e-10,-1.76420309424375,0.546,0.662,7.1850913494572e-06,"Homer1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
3.17925961283727e-10,0.52056350350552,0.896,0.698,7.4531383103744e-06,"Pfkp","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.17902997724859e-10,0.644226247491759,0.851,0.695,9.79689997566387e-06,"Ntrk3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.59170912026178e-10,-0.733615161923313,0.639,0.783,1.07643436906297e-05,"Atp2a2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
4.85168346473749e-10,-0.983564501457061,0.781,0.836,1.13738015463841e-05,"Mapk10","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
5.25867718017261e-10,-0.27622741139281,1,1,1.23279169134787e-05,"Csmd1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
5.51167718758282e-10,-1.74685270016561,0.134,0.325,1.29210248308504e-05,"Nhsl2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
6.06294291782702e-10,0.330905607949492,1,1,1.42133570822619e-05,"Dlg2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
7.08345690253951e-10,0.918990271194881,0.535,0.327,1.66057480166234e-05,"Dpysl5","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
7.33418663846476e-10,1.38666838097305,0.286,0.118,1.71935337365529e-05,"Pou2f2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
7.8064655665592e-10,1.07970218988415,0.424,0.236,1.83006972276847e-05,"Hip1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
8.11942453734711e-10,1.37912954301793,0.312,0.146,1.90343669429028e-05,"Leng9","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
8.28074843369364e-10,0.990097547182723,0.483,0.289,1.9412558553108e-05,"Mtss1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
8.38622698079264e-10,-1.47584648027358,0.175,0.379,1.96598319110722e-05,"Aldoa","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.06971486752021e-09,-0.365234739248173,0.985,0.986,2.50773256392763e-05,"Slc8a1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.09830267388403e-09,-0.538413814933024,0.859,0.959,2.57475095838633e-05,"Grik2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.24288851894008e-09,0.523912720840108,0.859,0.708,2.91370355495124e-05,"Kcnq5","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.35451102349251e-09,0.656194842184111,0.669,0.478,3.17538019237348e-05,"Srgap1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.42532661602138e-09,0.496078332640431,0.874,0.775,3.34139318593891e-05,"Rasgef1b","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.49129133766989e-09,0.566520686436709,0.825,0.678,3.49603428289953e-05,"Mapt","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.7237560132773e-09,0.574895734151894,0.773,0.601,4.04100122192597e-05,"Gm4258","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.7274092104453e-09,0.720917420779847,0.721,0.558,4.04956541204692e-05,"Prpf4b","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.8719446110692e-09,0.838130988885858,0.576,0.374,4.38839975172952e-05,"Nav1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.89277177019899e-09,0.479317521613095,0.952,0.881,4.43722486087749e-05,"Tcf4","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.37530459295508e-09,1.03313543295978,0.465,0.266,5.56842655726459e-05,"Atp11c","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.41556414657997e-09,0.97754286735402,0.509,0.325,5.66280702882742e-05,"Slc16a7","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.93050145062999e-09,0.882980935238066,0.506,0.308,6.86997455071188e-05,"Sorcs2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.10003944278453e-09,-0.797440682350347,0.375,0.594,7.26742246571978e-05,"Hsp90aa1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
3.47263452229242e-09,-0.674287463322477,0.933,0.951,8.14089711061013e-05,"R3hdm1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
3.4995864961691e-09,0.649846057483745,0.814,0.667,8.20408062296921e-05,"Cacna1b","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.53640256889379e-09,0.780811116489256,0.524,0.324,8.2903885422577e-05,"Fgf13","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.24006204371635e-09,-1.55898089770739,0.119,0.3,9.93997744908423e-05,"Nptx1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
4.24202400304031e-09,-1.60783141129127,0.119,0.297,9.9445768703274e-05,"Vxn","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
4.69347731551353e-09,1.12141530828332,0.394,0.209,0.000110029188707584,"Gm49179","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
6.43484958052592e-09,0.550795529399017,0.725,0.572,0.000150852178716269,"Farp1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
6.4515466231124e-09,-0.672623468059679,0.669,0.774,0.000151243607485624,"Atp1b1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
6.60069116097296e-09,-0.32492980399993,0.993,0.991,0.000154740002886689,"Akt3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
6.97059351745714e-09,-1.00426560256213,0.29,0.492,0.000163411623829748,"Ranbp2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
8.46790109899381e-09,-0.898654688179021,0.881,0.915,0.000198513005463712,"Cdh18","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
9.17019808731794e-09,0.833892660461243,0.665,0.528,0.000214976953760994,"Ephb1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
9.55565215061993e-09,1.34104562534829,0.372,0.214,0.000224013153366983,"Eps8","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.03661281281418e-08,-1.5842122504565,0.104,0.277,0.000243013141708028,"Itm2c","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.43224626440147e-08,-0.941298882539737,0.413,0.588,0.000335761491763635,"Slc35f4","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.83735667038096e-08,0.880668217116423,0.401,0.225,0.000430731524237408,"Eif2s3y","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.89850263960569e-08,-0.820921455823606,0.535,0.703,0.000445065973802762,"Galnt13","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
2.36468599258696e-08,-1.28199818822781,0.152,0.329,0.000554353337242162,"2900097C17Rik","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
2.78129864689407e-08,0.848960327945713,0.554,0.403,0.000652019841791377,"Rxfp1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.02368387318947e-08,0.972369807761371,0.375,0.203,0.000708842210391809,"Map3k12","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.22942447786605e-08,-1.22688398217492,0.424,0.546,0.000757073980346139,"Ano3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
3.81994572899675e-08,0.504843063801848,0.855,0.734,0.000895509877248707,"Rbfox3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.90854770462491e-08,0.7314294170471,0.554,0.351,0.000916280838395218,"Syn3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.92451524254706e-08,-0.68760928694032,0.372,0.58,0.000920024108310308,"Atp6v0c","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
4.8019692025941e-08,0.945861859754531,0.472,0.311,0.00112572564016414,"Zdhhc2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
5.35739146141946e-08,0.837551652185824,0.576,0.432,0.00125593328030056,"Rapgefl1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
5.627978352575e-08,1.20050443346213,0.297,0.149,0.00131936696519416,"Nasp","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
6.13521725823406e-08,0.459469881605454,0.792,0.637,0.00143827898184781,"Flrt2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
6.39658423321888e-08,0.27734731948382,1,0.998,0.0014995512417935,"Grin2b","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
6.47740769259768e-08,0.673465137470576,0.58,0.425,0.00151849868537567,"Lrfn2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
6.82798406678385e-08,0.569858470752982,0.691,0.519,0.00160068430477614,"Srgap3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
6.91635627291921e-08,0.948274062634733,0.39,0.223,0.00162140140106045,"Wwc1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
7.2285641747867e-08,-0.652183669600031,0.803,0.847,0.00169459229949525,"Plcb1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
7.31980982381505e-08,1.02849392948443,0.602,0.445,0.00171598301699696,"mt-Nd1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
8.83544027143421e-08,0.772916360752591,0.524,0.347,0.00207129226283232,"Smpd3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
9.28335549600942e-08,0.726787849004291,0.621,0.442,0.00217629702892949,"Plppr1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.07985374357612e-07,-0.543245776081086,0.926,0.94,0.0025315011310655,"Kcnd2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.10234329888419e-07,0.524750334097526,0.807,0.715,0.00258422339557421,"Snap91","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.26538031216677e-07,-1.01964088953218,0.688,0.777,0.00296643106581256,"Galntl6","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
1.54386598951754e-07,0.726585676728684,0.584,0.399,0.00361928503922597,"L1cam","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
1.89536180743746e-07,-1.69591353687194,0.13,0.286,0.00444329668517563,"Zmat4","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
2.17201943844565e-07,-1.17891254114117,0.134,0.296,0.00509186516954813,"H3f3b","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
2.24532365465312e-07,0.694619960901331,0.688,0.557,0.00526371224360331,"Esrrg","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.47431605778682e-07,1.18928623758809,0.268,0.129,0.00580053913426965,"Taco1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.78497623060375e-07,0.810875482655612,0.524,0.36,0.00652881977740438,"Polb","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
2.94779419084404e-07,0.294297673928801,0.974,0.942,0.00691051392159568,"Sox5","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.00323442181826e-07,0.518868740797233,0.628,0.45,0.00704048245506856,"Prkd1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.05516604965558e-07,0.738886050641332,0.472,0.299,0.00716222577020758,"Map4","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.15218391098404e-07,0.385420264406412,0.955,0.849,0.00738966474251989,"Mir100hg","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.21402067132442e-07,0.729482045337922,0.461,0.294,0.00753462865978585,"Add3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
3.73385766163137e-07,1.12733124407361,0.327,0.181,0.00875328251616242,"Cdk19","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.05259895105823e-07,0.360053979717535,0.941,0.914,0.00950050772096581,"Prickle2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.2792317163542e-07,-0.744437954160026,0.48,0.637,0.0100318029126491,"Spock1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
4.39180725279831e-07,0.521967453168526,0.651,0.497,0.0102957137427351,"Igsf21","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.47550797558146e-07,0.384207250148433,0.751,0.608,0.0104919333471556,"Fam168a","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.71175613756053e-07,0.891630219448286,0.409,0.259,0.0110457699132831,"Map6","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.71780862537893e-07,0.723475927585873,0.483,0.319,0.0110599587604758,"Ppp1r14c","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
4.75553433314297e-07,-0.639060534304894,0.361,0.555,0.0111483991371871,"Ppia","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
5.19177096340339e-07,1.19716429257904,0.283,0.146,0.0121710686695066,"mt-Nd3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
5.45622367871747e-07,0.355637063132734,0.952,0.898,0.0127910251700174,"Frmd4a","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
5.46226323861421e-07,-0.226120934992089,1,1,0.0128051837102833,"Fgf14","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
5.51749205229565e-07,-0.946499461799506,0.312,0.478,0.0129346566181967,"Naaladl2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
5.53805930221199e-07,1.10985748793721,0.305,0.164,0.0129828724221756,"Gm16183","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
5.5520893125624e-07,0.799548286762277,0.394,0.236,0.01301576297544,"Ttc28","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
5.59123837267812e-07,0.443610300042242,0.71,0.58,0.0131075401170693,"Lmo3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
5.69133065999729e-07,-0.804141138584299,0.279,0.464,0.0133421864662317,"Ckb","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
5.74665166000202e-07,0.706141963206103,0.565,0.42,0.0134718754865427,"Bach2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
5.96446453244217e-07,0.620357459620153,0.558,0.384,0.0139824942034042,"Mical3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
6.52146239615158e-07,-0.863761753112805,0.372,0.536,0.0152882642952982,"Rora","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
6.95645276596334e-07,-0.937167278094122,0.216,0.385,0.0163080122192478,"Mdh1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down"
7.18940778965332e-07,0.270997613227679,1,0.998,0.0168541286812843,"Rbfox1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
7.23364233768405e-07,0.287268670950245,0.978,0.948,0.0169578277322327,"Myt1l","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
7.90248499526928e-07,0.452599366196762,0.829,0.741,0.0185257955744098,"Fnbp1l","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
8.25263395048801e-07,0.82550801226534,0.431,0.285,0.019346649770129,"Elovl6","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up"
