"","gene","cell_type","24hrvs1hr_PTZ","24hrvs1hr_SAL","PTZvsSAL_1hr","PTZvsSAL_24hr","pattern"
"317","Nap1l5","CGE",-2.09885886719277,NA,NA,NA,"Decrease in PTZ"
"318","H3f3b","CGE",-1.6380596275679,NA,NA,NA,"Decrease in PTZ"
"319","Dalrd3","CGE",1.22583819438989,NA,NA,NA,"Increase in PTZ"
"320","Atp6v0c","CGE",-0.796793008682938,NA,NA,NA,"Decrease in PTZ"
"321","Cacna1d","CGE",0.553449446578772,NA,NA,NA,"Increase in PTZ"
"322","Lncpint","CGE",-1.90823581245548,NA,NA,NA,"Decrease in PTZ"
"323","Atp1b1","CGE",-0.590354362327682,-0.881421133674486,NA,NA,"Decrease in PTZ"
"324","Leng9","CGE",1.79928231347217,NA,NA,NA,"Increase in PTZ"
"325","Las1l","CGE",1.11658830924627,NA,NA,NA,"Increase in PTZ"
"326","Auts2","CGE",0.388323672822594,NA,NA,NA,"Increase in PTZ"
"327","Cck","CGE",-1.99673668915698,NA,NA,NA,"Decrease in PTZ"
"328","Ppia","CGE",-0.874411122068988,-1.72755662236347,NA,NA,"Decrease in PTZ"
"329","Snrnp70","CGE",0.700250237503452,NA,-0.658683788608624,NA,"Decrease then Baseline"
"330","Gad1","CGE",-0.810741101346129,NA,NA,NA,"Decrease in PTZ"
"331","Pcdh15","CGE",0.719954577197244,NA,NA,NA,"Increase in PTZ"
"332","Meg3","CGE",0.28699713012771,NA,NA,NA,"Increase in PTZ"
"333","Oxr1","CGE",-1.03634642695143,NA,NA,NA,"Decrease in PTZ"
"334","Grik2","CGE",-0.56893924033993,NA,NA,NA,"Decrease in PTZ"
"335","Prpf4b","CGE",0.719794631218919,NA,NA,NA,"Increase in PTZ"
"336","Tmem30a","CGE",-0.905821555669553,NA,NA,NA,"Decrease in PTZ"
"337","Kras","CGE",-1.0333757926549,NA,NA,NA,"Decrease in PTZ"
"338","Tuba1a","CGE",NA,-1.52944938729029,NA,NA,"No change in PTZvsSAL"
"339","Tubb2a","CGE",NA,-2.12201047621151,NA,NA,"No change in PTZvsSAL"
"340","Gm47283","CGE",NA,-2.10477407867816,NA,NA,"No change in PTZvsSAL"
"341","mt-Co3","CGE",NA,-1.21496674328419,NA,NA,"No change in PTZvsSAL"
"342","Ubb","CGE",NA,-3.35765439587929,NA,NA,"No change in PTZvsSAL"
"343","mt-Co1","CGE",NA,-1.5383164166396,NA,NA,"No change in PTZvsSAL"
"344","Hspa8","CGE",NA,-1.66537004738514,NA,NA,"No change in PTZvsSAL"
"345","Actg1","CGE",NA,-1.9837976996282,NA,NA,"No change in PTZvsSAL"
"346","Gapdh","CGE",NA,-2.43036553204201,NA,NA,"No change in PTZvsSAL"
"347","Ckb","CGE",NA,-1.93338209760861,NA,NA,"No change in PTZvsSAL"
"348","mt-Nd2","CGE",NA,-1.55181002526936,NA,NA,"No change in PTZvsSAL"
"349","Tubb2b","CGE",NA,-1.67324397966536,NA,NA,"No change in PTZvsSAL"
"350","Tubb5","CGE",NA,-1.46350105956369,NA,NA,"No change in PTZvsSAL"
"351","Gm49179","CGE",NA,1.5320161800031,NA,NA,"No change in PTZvsSAL"
"352","Snhg11","CGE",NA,-0.5444349651921,NA,NA,"No change in PTZvsSAL"
"353","Pank1","CGE",NA,1.43923630969404,NA,NA,"No change in PTZvsSAL"
"354","Epb41l5","CGE",NA,1.83990811139538,NA,NA,"No change in PTZvsSAL"
"355","Hsp90ab1","CGE",NA,-1.29595774872576,NA,NA,"No change in PTZvsSAL"
"356","Ctif","CGE",NA,0.917256995368716,NA,NA,"No change in PTZvsSAL"
"357","Cep350","CGE",NA,1.06560617900238,NA,NA,"No change in PTZvsSAL"
"358","Dleu2","CGE",NA,1.35439315524943,NA,NA,"No change in PTZvsSAL"
"359","Brinp2","CGE",NA,1.84215891324432,NA,NA,"No change in PTZvsSAL"
"360","Ddx5","CGE",NA,NA,-0.556445383044775,NA,"Decrease then Baseline"
"361","mt-Nd1","CGE",NA,NA,NA,1.25471589851536,"Late Upregulation"
"362","Gm42418","ExcitatoryNeuronsCA1",-0.919057203015824,-1.12247914409839,-0.48306769541633,-0.27964575433376,"Sustained Decrease"
"363","Meg3","ExcitatoryNeuronsCA1",0.481086138885514,0.124446611918774,-0.266312712963454,NA,"Decrease then Baseline"
"364","Dalrd3","ExcitatoryNeuronsCA1",1.53754668282134,NA,-0.859195340651172,0.664974061267569,"Decrease then Reversal"
"365","Msra","ExcitatoryNeuronsCA1",0.848010010622144,0.509197704305274,NA,NA,"Increase in PTZ"
"366","Dmd","ExcitatoryNeuronsCA1",-0.753727179376409,-0.566196800107174,0.191093930882714,NA,"Increase then Baseline"
"367","Ddx5","ExcitatoryNeuronsCA1",0.814067254749844,-0.454211991626972,-0.650245964279953,0.618033282096863,"Decrease then Reversal"
"368","Las1l","ExcitatoryNeuronsCA1",1.19974513057528,NA,-0.798070303417124,0.752869922007869,"Decrease then Reversal"
"369","Pabpn1","ExcitatoryNeuronsCA1",0.972252606247306,NA,-0.687403926984533,NA,"Decrease then Baseline"
"370","AY036118","ExcitatoryNeuronsCA1",-0.669224796860557,-1.28351287767776,-0.721792188448518,NA,"Decrease then Baseline"
"371","Cwc22","ExcitatoryNeuronsCA1",-1.10048972234788,NA,NA,-1.17504886135215,"Late Downregulation"
"372","Cpt1c","ExcitatoryNeuronsCA1",1.2374744113056,NA,-0.970116469020495,0.426347508577424,"Decrease then Reversal"
"373","Snrnp70","ExcitatoryNeuronsCA1",0.911710548196625,-0.453125256574987,-0.796816344267975,0.568019460503637,"Decrease then Reversal"
"374","Pcsk2","ExcitatoryNeuronsCA1",0.74373794677305,NA,-0.325217123481312,NA,"Decrease then Baseline"
"375","Khdrbs3","ExcitatoryNeuronsCA1",-0.829931494714121,-0.544515152760417,0.244194632843731,NA,"Increase then Baseline"
"376","Arpp21","ExcitatoryNeuronsCA1",0.437188796122717,0.218643699337517,-0.203161638510609,NA,"Decrease then Baseline"
"377","Atp1b1","ExcitatoryNeuronsCA1",-0.660450582337857,-1.02222900992077,NA,NA,"Decrease in PTZ"
"378","Tanc1","ExcitatoryNeuronsCA1",-2.40094015756032,NA,0.70193023737306,NA,"Increase then Baseline"
"379","Slit3","ExcitatoryNeuronsCA1",0.444436145564516,0.307937909613526,NA,NA,"Increase in PTZ"
"380","Prpf4b","ExcitatoryNeuronsCA1",0.870073168102301,NA,-0.473197920039227,NA,"Decrease then Baseline"
"381","Cacna1d","ExcitatoryNeuronsCA1",0.585124033848522,NA,-0.438943264336377,NA,"Decrease then Baseline"
"382","Lncpint","ExcitatoryNeuronsCA1",-2.02876528319476,-1.20873163927812,0.703929606972118,NA,"Increase then Baseline"
"383","Magi2","ExcitatoryNeuronsCA1",-0.427072419636753,-0.39834588119819,NA,NA,"Decrease in PTZ"
"384","Ahi1","ExcitatoryNeuronsCA1",0.45486419858267,0.237880499472014,NA,NA,"Increase in PTZ"
"385","Wipf3","ExcitatoryNeuronsCA1",-1.49299087650543,NA,0.972976180213505,NA,"Increase then Baseline"
"386","Hsp90aa1","ExcitatoryNeuronsCA1",-0.941034068178916,-1.76446352456361,NA,0.68406667334964,"Late Upregulation"
"387","Dync1i2","ExcitatoryNeuronsCA1",0.661613020749227,NA,-0.499935297979719,NA,"Decrease then Baseline"
"388","Frmd4a","ExcitatoryNeuronsCA1",0.388631946998358,0.309037734910578,NA,NA,"Increase in PTZ"
"389","Gm44257","ExcitatoryNeuronsCA1",1.43929329838389,1.34081525620633,NA,NA,"Increase in PTZ"
"390","Pigk","ExcitatoryNeuronsCA1",0.724036559102377,NA,-0.40860706194689,NA,"Decrease then Baseline"
"391","Nrg1","ExcitatoryNeuronsCA1",0.445616138060744,0.225291269861065,NA,NA,"Increase in PTZ"
"392","Specc1","ExcitatoryNeuronsCA1",-1.60922332560188,-1.03637393817639,NA,NA,"Decrease in PTZ"
"393","Itga8","ExcitatoryNeuronsCA1",-1.03256718798815,NA,0.494418860148944,-0.695002292969553,"Increase then Reversal"
"394","Gpm6a","ExcitatoryNeuronsCA1",-0.363770847096011,-0.355760235032641,NA,NA,"Decrease in PTZ"
"395","9530059O14Rik","ExcitatoryNeuronsCA1",0.674466469920981,0.861042400175144,NA,NA,"Increase in PTZ"
"396","Prrt1","ExcitatoryNeuronsCA1",1.19843416637126,NA,-0.925572928388877,NA,"Decrease then Baseline"
"397","Mir100hg","ExcitatoryNeuronsCA1",0.577555033476032,NA,-0.466059777475673,NA,"Decrease then Baseline"
"398","Mpp6","ExcitatoryNeuronsCA1",0.798688465362728,0.673254874155315,NA,NA,"Increase in PTZ"
"399","Pja2","ExcitatoryNeuronsCA1",-0.647269096064875,-0.588952217333158,NA,NA,"Decrease in PTZ"
"400","Leng9","ExcitatoryNeuronsCA1",1.28947804444124,NA,-0.937939087074349,NA,"Decrease then Baseline"
"401","Oxr1","ExcitatoryNeuronsCA1",-0.737867065690252,-0.654512073175974,NA,NA,"Decrease in PTZ"
"402","Cpe","ExcitatoryNeuronsCA1",-0.594105414703374,-0.723875234513878,NA,NA,"Decrease in PTZ"
"403","AC149090.1","ExcitatoryNeuronsCA1",0.75597942132528,NA,NA,NA,"Increase in PTZ"
"404","Rimbp2","ExcitatoryNeuronsCA1",0.75340728765789,0.375769954233603,NA,NA,"Increase in PTZ"
"405","Zmat4","ExcitatoryNeuronsCA1",-1.46731309928919,NA,NA,NA,"Decrease in PTZ"
"406","Efr3a","ExcitatoryNeuronsCA1",-1.04745872614736,NA,0.48133463555241,NA,"Increase then Baseline"
"407","Aldoa","ExcitatoryNeuronsCA1",-1.18970193532717,-2.0403906194168,NA,NA,"Decrease in PTZ"
"408","Ank2","ExcitatoryNeuronsCA1",0.249554267342176,NA,-0.164018352221714,NA,"Decrease then Baseline"
"409","Pbx1","ExcitatoryNeuronsCA1",0.432958307212501,NA,-0.293468730198502,NA,"Decrease then Baseline"
"410","Rims2","ExcitatoryNeuronsCA1",-0.593090090672687,-0.388484761024082,NA,NA,"Decrease in PTZ"
"411","Prkcg","ExcitatoryNeuronsCA1",0.728234884274632,0.349072551745711,NA,NA,"Increase in PTZ"
"412","Lrfn5","ExcitatoryNeuronsCA1",-0.281331352451951,-0.235204156881652,NA,NA,"Decrease in PTZ"
"413","Son","ExcitatoryNeuronsCA1",0.594904225245069,NA,-0.383262355313903,0.363626016455452,"Decrease then Reversal"
"414","Stxbp5l","ExcitatoryNeuronsCA1",-0.673380405025927,NA,0.513997166962485,NA,"Increase then Baseline"
"415","Akt3","ExcitatoryNeuronsCA1",-0.324897388214326,-0.288542536894105,NA,NA,"Decrease in PTZ"
"416","Syt1","ExcitatoryNeuronsCA1",-0.331780777168409,-0.216301711371629,NA,NA,"Decrease in PTZ"
"417","Cck","ExcitatoryNeuronsCA1",-1.11976007611658,-1.11923450863978,NA,NA,"Decrease in PTZ"
"418","Itm2c","ExcitatoryNeuronsCA1",-1.54573366582248,NA,NA,NA,"Decrease in PTZ"
"419","Cntnap5c","ExcitatoryNeuronsCA1",-1.26840311020388,NA,NA,NA,"Decrease in PTZ"
"420","Ppia","ExcitatoryNeuronsCA1",-0.762243662196609,-1.74742831406362,-0.417261871902537,NA,"Decrease then Baseline"
"421","Gpi1","ExcitatoryNeuronsCA1",0.794636050030582,NA,NA,0.438763490933784,"Late Upregulation"
"422","Chl1","ExcitatoryNeuronsCA1",0.368420100241097,0.198041765681956,NA,NA,"Increase in PTZ"
"423","Gapdh","ExcitatoryNeuronsCA1",-0.876406737056897,-2.38735547654323,NA,NA,"Decrease in PTZ"
"424","Hspa8","ExcitatoryNeuronsCA1",-0.642212819285014,-1.60077189515228,NA,0.744889962092859,"Late Upregulation"
"425","Klf8","ExcitatoryNeuronsCA1",0.743810587494388,0.492946885681953,NA,NA,"Increase in PTZ"
"426","Nisch","ExcitatoryNeuronsCA1",0.742790218802966,NA,-0.680067529408969,NA,"Decrease then Baseline"
"427","Atp6v0c","ExcitatoryNeuronsCA1",-0.775956638094053,-1.27915155085762,NA,NA,"Decrease in PTZ"
"428","Fibcd1","ExcitatoryNeuronsCA1",-1.50323516699486,-1.23107380362505,NA,NA,"Decrease in PTZ"
"429","Taco1","ExcitatoryNeuronsCA1",1.18923114569429,0.569611887545687,NA,NA,"Increase in PTZ"
"430","Zc3h13","ExcitatoryNeuronsCA1",-0.842081136354885,NA,NA,NA,"Decrease in PTZ"
"431","Ubb","ExcitatoryNeuronsCA1",-0.929019316406474,-2.66119158175637,-0.593944000336991,NA,"Decrease then Baseline"
"432","St6galnac5","ExcitatoryNeuronsCA1",0.374219765251689,0.25393113320373,NA,NA,"Increase in PTZ"
"433","Cnksr2","ExcitatoryNeuronsCA1",-0.483476370330182,NA,0.48309078278563,NA,"Increase then Baseline"
"434","Ralyl","ExcitatoryNeuronsCA1",-0.298022154802014,NA,NA,-0.178698287136312,"Late Downregulation"
"435","Nfix","ExcitatoryNeuronsCA1",0.756578889648523,NA,-0.545034411613885,NA,"Decrease then Baseline"
"436","Rbfox1","ExcitatoryNeuronsCA1",0.28287174929312,NA,NA,NA,"Increase in PTZ"
"437","Syne1","ExcitatoryNeuronsCA1",-0.792078376155847,-0.63793843183907,NA,NA,"Decrease in PTZ"
"438","Nbea","ExcitatoryNeuronsCA1",-0.250898179876575,-0.37332948194506,NA,NA,"Decrease in PTZ"
"439","Mbd5","ExcitatoryNeuronsCA1",-0.351655302087318,-0.359540323616984,NA,NA,"Decrease in PTZ"
"440","Rbfox3","ExcitatoryNeuronsCA1",0.540666389457309,NA,NA,NA,"Increase in PTZ"
"441","Tmsb4x","ExcitatoryNeuronsCA1",-0.708510551173587,-0.987568723938119,NA,NA,"Decrease in PTZ"
"442","Hnrnpll","ExcitatoryNeuronsCA1",-0.909826531414294,NA,0.507809440872993,NA,"Increase then Baseline"
"443","Grin2b","ExcitatoryNeuronsCA1",0.234713215873113,NA,NA,NA,"Increase in PTZ"
"444","Kansl1","ExcitatoryNeuronsCA1",0.481963751064359,NA,NA,NA,"Increase in PTZ"
"445","Atp6v0b","ExcitatoryNeuronsCA1",0.585324585841478,NA,NA,NA,"Increase in PTZ"
"446","Atp11b","ExcitatoryNeuronsCA1",0.598217843182524,NA,NA,0.478797761633458,"Late Upregulation"
"447","Cntnap2","ExcitatoryNeuronsCA1",-0.479827768630109,NA,NA,NA,"Decrease in PTZ"
"448","Bcl11a","ExcitatoryNeuronsCA1",0.470369782693123,0.240459645936803,-0.269971477009163,NA,"Decrease then Baseline"
"449","Nav2","ExcitatoryNeuronsCA1",0.405150274295314,NA,-0.339553246838763,NA,"Decrease then Baseline"
"450","Strbp","ExcitatoryNeuronsCA1",0.328436417210734,NA,-0.239042127427056,NA,"Decrease then Baseline"
"451","Mirg","ExcitatoryNeuronsCA1",0.591309999327719,NA,-0.472373955262464,NA,"Decrease then Baseline"
"452","H3f3b","ExcitatoryNeuronsCA1",-0.9784957731597,-0.939678508947558,NA,NA,"Decrease in PTZ"
"453","Bcl6","ExcitatoryNeuronsCA1",0.889314068282528,0.63321272038317,NA,NA,"Increase in PTZ"
"454","Myl6","ExcitatoryNeuronsCA1",-1.09428501280816,-1.2817077537064,NA,NA,"Decrease in PTZ"
"455","Zeb2","ExcitatoryNeuronsCA1",0.351125258329558,0.203844049948512,NA,NA,"Increase in PTZ"
"456","Serinc1","ExcitatoryNeuronsCA1",-0.646156874149787,-1.03520489493175,NA,NA,"Decrease in PTZ"
"457","Atf6","ExcitatoryNeuronsCA1",-1.05171623472263,NA,NA,NA,"Decrease in PTZ"
"458","Cdk14","ExcitatoryNeuronsCA1",-0.650312344240042,NA,NA,NA,"Decrease in PTZ"
"459","Pcdh15","ExcitatoryNeuronsCA1",0.343243367851419,NA,NA,NA,"Increase in PTZ"
"460","Arap2","ExcitatoryNeuronsCA1",-1.41893179829641,NA,0.969273385939244,NA,"Increase then Baseline"
"461","Apba1","ExcitatoryNeuronsCA1",0.550072878119293,0.53857966348743,NA,NA,"Increase in PTZ"
"462","Tcf4","ExcitatoryNeuronsCA1",0.30840043628521,NA,NA,0.212439125967407,"Late Upregulation"
"463","Jph4","ExcitatoryNeuronsCA1",0.73233445527613,NA,NA,NA,"Increase in PTZ"
"464","Plxna4","ExcitatoryNeuronsCA1",0.420173486873798,NA,NA,NA,"Increase in PTZ"
"465","Galnt18","ExcitatoryNeuronsCA1",0.489325571568301,0.564193237251508,NA,NA,"Increase in PTZ"
"466","Nav1","ExcitatoryNeuronsCA1",0.567328483613817,NA,NA,NA,"Increase in PTZ"
"467","Rufy3","ExcitatoryNeuronsCA1",0.716626579860761,NA,NA,NA,"Increase in PTZ"
"468","Klhl7","ExcitatoryNeuronsCA1",-0.684951244790386,NA,NA,NA,"Decrease in PTZ"
"469","Dock4","ExcitatoryNeuronsCA1",-0.433589811805311,-0.376752227585053,NA,NA,"Decrease in PTZ"
"470","Nr3c1","ExcitatoryNeuronsCA1",0.744423940811926,0.686532201735223,NA,NA,"Increase in PTZ"
"471","Xpo1","ExcitatoryNeuronsCA1",-0.688804575401494,-0.679628379926223,NA,NA,"Decrease in PTZ"
"472","Trim2","ExcitatoryNeuronsCA1",-0.532480330738648,NA,NA,NA,"Decrease in PTZ"
"473","Parp8","ExcitatoryNeuronsCA1",0.462994116974283,NA,NA,NA,"Increase in PTZ"
"474","Slit1","ExcitatoryNeuronsCA1",-1.03014172053212,NA,NA,NA,"Decrease in PTZ"
"475","Ranbp2","ExcitatoryNeuronsCA1",-0.728512220881779,NA,NA,NA,"Decrease in PTZ"
"476","Dpysl5","ExcitatoryNeuronsCA1",0.612204228376749,0.289692059047557,NA,NA,"Increase in PTZ"
"477","Ankrd33b","ExcitatoryNeuronsCA1",-1.43481101023468,NA,0.587925679914623,NA,"Increase then Baseline"
"478","Myo16","ExcitatoryNeuronsCA1",0.390300262029018,0.309149487919515,NA,NA,"Increase in PTZ"
"479","Htr4","ExcitatoryNeuronsCA1",-0.935168920647561,NA,NA,NA,"Decrease in PTZ"
"480","Gm4258","ExcitatoryNeuronsCA1",0.51941159335563,0.798787805655211,NA,NA,"Increase in PTZ"
"481","Malat1","ExcitatoryNeuronsCA1",0.172734309565213,-0.2367763665949,-0.0904433440291328,0.31906733213098,"Decrease then Reversal"
"482","Pgrmc1","ExcitatoryNeuronsCA1",-0.898678041728776,NA,NA,NA,"Decrease in PTZ"
"483","Peak1","ExcitatoryNeuronsCA1",-1.11496353463942,NA,NA,-0.676311967741059,"Late Downregulation"
"484","Syt4","ExcitatoryNeuronsCA1",-0.843221662467528,NA,NA,NA,"Decrease in PTZ"
"485","Chst1","ExcitatoryNeuronsCA1",-0.938967862800807,NA,0.43223336243901,NA,"Increase then Baseline"
"486","Mdh1","ExcitatoryNeuronsCA1",-0.752588636064124,-1.0590339560933,NA,NA,"Decrease in PTZ"
"487","Cacna1c","ExcitatoryNeuronsCA1",0.467645281819252,NA,-0.525968449046111,NA,"Decrease then Baseline"
"488","Srrm3","ExcitatoryNeuronsCA1",0.761126600176027,0.354319622384035,NA,NA,"Increase in PTZ"
"489","Diaph2","ExcitatoryNeuronsCA1",-0.503837179836369,NA,0.244406407743947,NA,"Increase then Baseline"
"490","Brinp1","ExcitatoryNeuronsCA1",-0.504966335740556,NA,0.485364310626408,NA,"Increase then Baseline"
"491","Pabpc4","ExcitatoryNeuronsCA1",1.06437736770248,NA,NA,NA,"Increase in PTZ"
"492","Rpl19","ExcitatoryNeuronsCA1",-0.916433289024441,-1.32192879097812,NA,NA,"Decrease in PTZ"
"493","Srgap1","ExcitatoryNeuronsCA1",0.509495945996164,0.391281285105965,NA,NA,"Increase in PTZ"
"494","Ank3","ExcitatoryNeuronsCA1",0.233040150949533,NA,-0.214113815381956,NA,"Decrease then Baseline"
"495","Kcnh7","ExcitatoryNeuronsCA1",-0.527602895856177,NA,0.636481786191429,NA,"Increase then Baseline"
"496","Mapk10","ExcitatoryNeuronsCA1",-0.376593604766343,NA,NA,NA,"Decrease in PTZ"
"497","Slc4a10","ExcitatoryNeuronsCA1",-0.468979063380693,-0.445089576936436,NA,NA,"Decrease in PTZ"
"498","Vwa5b2","ExcitatoryNeuronsCA1",1.17190037223888,1.02390341499682,NA,NA,"Increase in PTZ"
"499","Pkp2","ExcitatoryNeuronsCA1",-0.995814536645936,NA,0.561432093986414,NA,"Increase then Baseline"
"500","Plppr1","ExcitatoryNeuronsCA1",0.453317059008981,NA,-0.474853061999448,NA,"Decrease then Baseline"
"501","Rian","ExcitatoryNeuronsCA1",0.24892586345883,NA,-0.228006773291498,NA,"Decrease then Baseline"
"502","Cfl1","ExcitatoryNeuronsCA1",-0.820220001166261,-1.49212618311636,NA,NA,"Decrease in PTZ"
"503","Cnot3","ExcitatoryNeuronsCA1",1.07957711529266,0.525514335609183,NA,NA,"Increase in PTZ"
"504","Rnasek","ExcitatoryNeuronsCA1",-0.975039308783929,NA,NA,NA,"Decrease in PTZ"
"505","Kcnq3","ExcitatoryNeuronsCA1",0.296568097745241,0.189713846826259,NA,NA,"Increase in PTZ"
"506","Gm49179","ExcitatoryNeuronsCA1",0.970957447295179,0.767009649295578,NA,NA,"Increase in PTZ"
"507","B230209E15Rik","ExcitatoryNeuronsCA1",-0.547390779075632,NA,NA,NA,"Decrease in PTZ"
"508","Kcnn2","ExcitatoryNeuronsCA1",-0.339566391794395,NA,0.208063066685116,NA,"Increase then Baseline"
"509","Lsamp","ExcitatoryNeuronsCA1",0.241857057761409,NA,NA,NA,"Increase in PTZ"
"510","Cacna1a","ExcitatoryNeuronsCA1",0.467697768031015,NA,NA,NA,"Increase in PTZ"
"511","B830012L14Rik","ExcitatoryNeuronsCA1",0.364383444230805,NA,NA,0.28988160260466,"Late Upregulation"
"512","4930509J09Rik","ExcitatoryNeuronsCA1",0.766533531790362,0.609887560735102,NA,NA,"Increase in PTZ"
"513","Arglu1","ExcitatoryNeuronsCA1",0.433761842966331,-0.411298657307798,-0.465051489714522,0.380009010559607,"Decrease then Reversal"
"514","Xylt1","ExcitatoryNeuronsCA1",0.444631032794698,0.531649996558989,NA,NA,"Increase in PTZ"
"515","Ncdn","ExcitatoryNeuronsCA1",-0.874572857219363,NA,NA,NA,"Decrease in PTZ"
"516","Foxp1","ExcitatoryNeuronsCA1",0.290870934352418,NA,NA,NA,"Increase in PTZ"
"517","Ckb","ExcitatoryNeuronsCA1",-0.620622962269658,-1.51756006868114,NA,NA,"Decrease in PTZ"
"518","Susd6","ExcitatoryNeuronsCA1",-0.804191033076116,NA,NA,NA,"Decrease in PTZ"
"519","Rpl13","ExcitatoryNeuronsCA1",-0.807933573175769,NA,NA,NA,"Decrease in PTZ"
"520","Klhl29","ExcitatoryNeuronsCA1",0.57777300319859,0.502130902820181,NA,NA,"Increase in PTZ"
"521","Nckap5","ExcitatoryNeuronsCA1",0.283611728188304,0.310170326650222,NA,NA,"Increase in PTZ"
"522","Nav3","ExcitatoryNeuronsCA1",-0.218047082802664,-0.264769930164106,NA,NA,"Decrease in PTZ"
"523","L1cam","ExcitatoryNeuronsCA1",0.591574023738267,NA,NA,0.502016659383085,"Late Upregulation"
"524","Cpsf6","ExcitatoryNeuronsCA1",-0.453817910386054,-0.423420679143278,NA,NA,"Decrease in PTZ"
"525","Polb","ExcitatoryNeuronsCA1",0.696759190664119,NA,NA,NA,"Increase in PTZ"
"526","Mdga2","ExcitatoryNeuronsCA1",-0.247777261781978,-0.262432807918259,NA,NA,"Decrease in PTZ"
"527","Prepl","ExcitatoryNeuronsCA1",-0.642143780227428,NA,0.614819642243221,NA,"Increase then Baseline"
"528","Hdac7","ExcitatoryNeuronsCA1",1.02449403917569,NA,NA,NA,"Increase in PTZ"
