"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Tecr",0.00151957951986539,-0.519409788630766,0.288,0.323,1,"Tecr","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Mast4",0.00152908735084174,-0.459656120644192,0.341,0.33,1,"Mast4","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Pantr1",0.0015453130694537,0.550491447547339,0.332,0.195,1,"Pantr1","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"March7",0.00154805044975995,0.564774585445207,0.296,0.176,1,"March7","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Ephb1",0.00159154041324276,0.468525407483365,0.485,0.342,1,"Ephb1","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Trappc9",0.00169154978178551,0.705002662625731,0.274,0.15,1,"Trappc9","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Ttc28",0.00171058391026966,0.344503148051875,0.579,0.428,1,"Ttc28","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Ptar1",0.00175856138328011,0.471661026334295,0.33,0.202,1,"Ptar1","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Far1",0.00184454100188804,-0.489205225020367,0.252,0.264,1,"Far1","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Atp1b2",0.00189585783430425,-0.760459527206926,0.332,0.437,1,"Atp1b2","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Mllt3",0.00196565379445311,0.643029674959516,0.548,0.349,1,"Mllt3","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Neat1",0.00197714359265778,-1.19304882767408,0.205,0.264,1,"Neat1","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Ube3a",0.00212557323159811,-0.293089818322828,0.46,0.458,1,"Ube3a","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"AW554918",0.0021780752683081,0.218508261435846,0.269,0.166,1,"AW554918","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Ppp2r5e",0.00219089655398115,0.749983388377326,0.341,0.188,1,"Ppp2r5e","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Gpam",0.00230793290286555,0.545565046615923,0.416,0.287,1,"Gpam","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Apba2",0.00238231778405771,0.374871722594879,0.388,0.242,1,"Apba2","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Wwox",0.00244102784799424,0.31566793047449,0.427,0.39,1,"Wwox","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Lrba",0.00248993460197679,-0.581226126596477,0.399,0.428,1,"Lrba","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Tcf4",0.002536049826795,0.22387044539678,0.978,0.943,1,"Tcf4","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
