"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Sh3kbp1",4.7922634995379e-07,0.311614815642297,0.613,0.367,0.0120031823872926,"Sh3kbp1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Naa15",5.04317446195631e-07,0.545579826763127,0.403,0.206,0.012631639074862,"Naa15","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Clk4",5.26435539631278e-07,0.230361136495803,0.356,0.172,0.0131856309611446,"Clk4","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Tasp1",5.40284685165251e-07,0.315059819614875,0.487,0.263,0.013532510509334,"Tasp1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Zswim5",5.46370605585623e-07,0.561580843812419,0.374,0.193,0.0136849445581031,"Zswim5","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Atp2b3",5.61376180982326e-07,0.419939255515038,0.42,0.224,0.0140607892050643,"Atp2b3","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Slc9a7",5.71831222667182e-07,0.369885597100371,0.47,0.26,0.0143226566341449,"Slc9a7","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Aplp1",5.74190627207845e-07,-0.768183825776298,0.607,0.625,0.0143817526396749,"Aplp1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Down"
"Chka",5.75735210236313e-07,0.37578815259504,0.372,0.185,0.0144204398107889,"Chka","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Mfhas1",6.2803767622091e-07,0.665072789875368,0.266,0.117,0.0157304596763051,"Mfhas1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Ssx2ip",6.4434129195114e-07,0.534868586059731,0.256,0.109,0.0161388163395002,"Ssx2ip","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Chrna7",6.53471150991139e-07,0.395452724105986,0.341,0.167,0.0163674919188751,"Chrna7","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Tmeff1",6.80569332267401e-07,0.448198236694345,0.338,0.169,0.0170462200653016,"Tmeff1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Tnik",6.8487671336249e-07,0.239079952438011,0.959,0.839,0.0171541070395903,"Tnik","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
