"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Atp6v1a",0.000409164986456147,-0.702764438927705,0.394,0.338,1,"Atp6v1a","MGE","24hrvs1hr_SAL","Down","log2FC"
"Cmss1",0.000410660815072749,-0.53097917910834,0.592,0.482,1,"Cmss1","MGE","24hrvs1hr_SAL","Down","log2FC"
"Trpm3",0.000416118302149019,-0.267579064064046,0.498,0.383,1,"Trpm3","MGE","24hrvs1hr_SAL","Down","log2FC"
"Taco1",0.000428304158829433,0.91198305328322,0.467,0.172,1,"Taco1","MGE","24hrvs1hr_SAL","Up","log2FC"
"Atp6v0b",0.000439057880299304,0.424951420131535,0.895,0.589,1,"Atp6v0b","MGE","24hrvs1hr_SAL","Up","log2FC"
"Moxd1",0.000439761600611162,1.05231496882448,0.418,0.194,1,"Moxd1","MGE","24hrvs1hr_SAL","Up","log2FC"
"Gm35188",0.000451388388020653,0.76459321855434,0.537,0.245,1,"Gm35188","MGE","24hrvs1hr_SAL","Up","log2FC"
"Csmd3",0.000487542485660713,-0.181792774575561,0.868,0.718,1,"Csmd3","MGE","24hrvs1hr_SAL","Down","NoChange"
"Prkar1a",0.000487671553602913,-0.911731410964205,0.352,0.325,1,"Prkar1a","MGE","24hrvs1hr_SAL","Down","log2FC"
"Gm16105",0.000502489435296118,1.28760385574224,0.303,0.073,1,"Gm16105","MGE","24hrvs1hr_SAL","Up","log2FC"
"Magi1",0.000510792951905821,0.103394768895781,0.934,0.834,1,"Magi1","MGE","24hrvs1hr_SAL","Up","NoChange"
"Usp10",0.00051802881352264,0.692380129363481,0.307,0.099,1,"Usp10","MGE","24hrvs1hr_SAL","Up","log2FC"
"Gabrb3",0.000538179359067848,-0.149828688397531,0.965,0.865,1,"Gabrb3","MGE","24hrvs1hr_SAL","Down","NoChange"
"Scd2",0.00055569386765946,-1.0224700306066,0.31,0.327,1,"Scd2","MGE","24hrvs1hr_SAL","Down","log2FC"
"Nfyc",0.000560428797251474,0.920601509254479,0.551,0.222,1,"Nfyc","MGE","24hrvs1hr_SAL","Up","log2FC"
"Rasa2",0.000562495163247502,0.419495640008937,0.613,0.275,1,"Rasa2","MGE","24hrvs1hr_SAL","Up","log2FC"
"Dscam",0.000578832407593091,0.202179324036714,0.596,0.492,1,"Dscam","MGE","24hrvs1hr_SAL","Up","log2FC"
"Clmp",0.000580530047034737,0.589938471267383,0.547,0.232,1,"Clmp","MGE","24hrvs1hr_SAL","Up","log2FC"
"Nfib",0.000584031883332706,0.242803720710734,0.425,0.333,1,"Nfib","MGE","24hrvs1hr_SAL","Up","log2FC"
"Tbc1d5",0.000590967974965117,-0.431867972230894,0.697,0.604,1,"Tbc1d5","MGE","24hrvs1hr_SAL","Down","log2FC"
"Ahi1",0.000594919725159947,0.322282500451105,0.969,0.869,1,"Ahi1","MGE","24hrvs1hr_SAL","Up","log2FC"
"Lta4h",0.000616037382418179,0.294863775045243,0.307,0.125,1,"Lta4h","MGE","24hrvs1hr_SAL","Up","log2FC"
"Frmd5",0.000617169993443423,0.232150784162747,0.969,0.905,1,"Frmd5","MGE","24hrvs1hr_SAL","Up","log2FC"
"Ddx5",0.000618348573779532,-0.516922763248774,0.871,0.789,1,"Ddx5","MGE","24hrvs1hr_SAL","Down","log2FC"
"Mir100hg",0.000631957329766484,0.375430566601322,0.955,0.774,1,"Mir100hg","MGE","24hrvs1hr_SAL","Up","log2FC"
"Celf2",0.000634373529319868,-0.0772500281125348,1,0.983,1,"Celf2","MGE","24hrvs1hr_SAL","Down","NoChange"
"Ankrd12",0.000672849389691939,-0.460804979783366,0.77,0.619,1,"Ankrd12","MGE","24hrvs1hr_SAL","Down","log2FC"
"Wdfy1",0.0007088677025107,0.389893974809386,0.286,0.125,1,"Wdfy1","MGE","24hrvs1hr_SAL","Up","log2FC"
"Caln1",0.000744010386445766,0.10999375895699,0.39,0.269,1,"Caln1","MGE","24hrvs1hr_SAL","Up","NoChange"
"Gm32647",0.000759546506789817,-0.726165425146994,0.46,0.482,1,"Gm32647","MGE","24hrvs1hr_SAL","Down","log2FC"
