"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Crebzf",6.58866457896265e-10,0.550384344612418,0.445,0.208,1.65026281709278e-05,"Crebzf","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Kalrn",7.03723338709438e-10,0.3586085827995,0.983,0.945,1.76261584646553e-05,"Kalrn","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Rheb",7.80304854838043e-10,0.575596914809967,0.341,0.137,1.95442956991285e-05,"Rheb","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Atg10",7.81189483162966e-10,0.971280067431984,0.325,0.134,1.95664529847828e-05,"Atg10","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Pik3r3",7.9225901509261e-10,0.842682588221827,0.333,0.142,1.98437115510246e-05,"Pik3r3","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Naaladl2",7.92935747601787e-10,0.8248706710079,0.546,0.314,1.9860661670182e-05,"Naaladl2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"R3hdm2",1.14643646211418e-09,0.460241482002234,0.737,0.467,2.87147940665739e-05,"R3hdm2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Sec14l1",1.19188182620459e-09,1.01420212647784,0.338,0.148,2.98530641009463e-05,"Sec14l1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Mtmr12",1.31501729640472e-09,1.00924398181061,0.264,0.093,3.29372382230491e-05,"Mtmr12","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Arpp19",1.43962750191108e-09,1.21027160910098,0.27,0.101,3.60583500403667e-05,"Arpp19","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Prepl",1.545304050314e-09,0.664750498044979,0.481,0.249,3.87052305482147e-05,"Prepl","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Dpysl3",1.69647608523084e-09,-1.02900518840865,0.465,0.546,4.24916365067769e-05,"Dpysl3","L56ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Etl4",1.91159161387447e-09,0.310029712894194,0.987,0.954,4.78796351527139e-05,"Etl4","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"P4ha1",2.05904092304983e-09,0.587933889216108,0.36,0.153,5.1572797999629e-05,"P4ha1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Myrip",2.12155348236337e-09,0.989024737626116,0.329,0.145,5.31385500727552e-05,"Myrip","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Atf6",2.17831802281941e-09,0.846435459086732,0.333,0.148,5.45603315175577e-05,"Atf6","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Ppm1l",2.21818683951141e-09,0.707357623804039,0.511,0.287,5.55589257692422e-05,"Ppm1l","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Atp2a2",2.28566827583324e-09,0.479185253474974,0.843,0.607,5.72491333047951e-05,"Atp2a2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Ttc19",2.32631931228469e-09,0.493857074558423,0.596,0.328,5.82673198147946e-05,"Ttc19","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
