"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Ugt8a",0.0413178132113328,0.575318232142636,0.28,0.198,1,"Ugt8a","OPCs","PTZvsSAL_1hr","Up"
"Abhd12",0.0417263364640348,0.324339582703888,0.268,0.177,1,"Abhd12","OPCs","PTZvsSAL_1hr","Up"
"Ndfip1",0.0417868118530856,0.48492594569064,0.345,0.255,1,"Ndfip1","OPCs","PTZvsSAL_1hr","Up"
"Tcf4",0.0420757860467433,-0.190808739777362,0.929,0.927,1,"Tcf4","OPCs","PTZvsSAL_1hr","Down"
"Pja2",0.0432861635044191,0.382786518688462,0.253,0.172,1,"Pja2","OPCs","PTZvsSAL_1hr","Up"
"Celf1",0.0439721369129535,0.358788467083638,0.35,0.245,1,"Celf1","OPCs","PTZvsSAL_1hr","Up"
"Ppp1r9a",0.0445931106906006,0.235563093571833,0.428,0.318,1,"Ppp1r9a","OPCs","PTZvsSAL_1hr","Up"
"Otud7b",0.044616639519007,0.388845206702642,0.26,0.172,1,"Otud7b","OPCs","PTZvsSAL_1hr","Up"
"Adgrl1",0.0449322736275683,-0.572866697553986,0.294,0.339,1,"Adgrl1","OPCs","PTZvsSAL_1hr","Down"
"Tmem132b",0.0452032331085539,0.300096720315808,0.382,0.292,1,"Tmem132b","OPCs","PTZvsSAL_1hr","Up"
"Ankrd17",0.0452228981552254,-0.206564040281082,0.428,0.49,1,"Ankrd17","OPCs","PTZvsSAL_1hr","Down"
"Rtn1",0.0452989946988143,0.343917647825553,0.411,0.302,1,"Rtn1","OPCs","PTZvsSAL_1hr","Up"
"Pknox2",0.0457268649327726,0.333459827263882,0.277,0.188,1,"Pknox2","OPCs","PTZvsSAL_1hr","Up"
"Gfra1",0.0462661438933262,0.32962039815953,0.319,0.219,1,"Gfra1","OPCs","PTZvsSAL_1hr","Up"
"Gpr37l1",0.0464975499272552,0.49310608143821,0.253,0.177,1,"Gpr37l1","OPCs","PTZvsSAL_1hr","Up"
"Fabp7",0.0469268610401892,-0.603627645571733,0.202,0.266,1,"Fabp7","OPCs","PTZvsSAL_1hr","Down"
"Ncald",0.047054513216482,-0.267750552958101,0.62,0.661,1,"Ncald","OPCs","PTZvsSAL_1hr","Down"
"Large1",0.0472440293918083,0.294734668900587,0.562,0.458,1,"Large1","OPCs","PTZvsSAL_1hr","Up"
"Lnx1",0.0473274289114987,0.287440679779272,0.377,0.276,1,"Lnx1","OPCs","PTZvsSAL_1hr","Up"
"Mcu",0.0481589979249203,0.356845951227142,0.275,0.188,1,"Mcu","OPCs","PTZvsSAL_1hr","Up"
"Lrp1b",0.0489325374869118,-0.139117314990203,0.99,1,1,"Lrp1b","OPCs","PTZvsSAL_1hr","Down"
"Psd3",0.0494775074057738,0.240348098222248,0.467,0.349,1,"Psd3","OPCs","PTZvsSAL_1hr","Up"
"Apoe",0.0500509935653305,0.548614319787266,0.372,0.297,1,"Apoe","OPCs","PTZvsSAL_1hr","Up"
"Magi1",0.0501879436172951,0.206730854648723,0.779,0.661,1,"Magi1","OPCs","PTZvsSAL_1hr","Up"
"Huwe1",0.051238700631474,0.124266456979357,0.616,0.505,1,"Huwe1","OPCs","PTZvsSAL_1hr","Up"
"Prkg1",0.0521168242591485,0.250645114895889,0.813,0.771,1,"Prkg1","OPCs","PTZvsSAL_1hr","Up"
"Leng8",0.0524492547235651,-0.797744311110086,0.27,0.312,1,"Leng8","OPCs","PTZvsSAL_1hr","Down"
"Crppa",0.0525031953431628,-0.447319548491534,0.197,0.255,1,"Crppa","OPCs","PTZvsSAL_1hr","Down"
"Cadps",0.0529975220778946,-0.330069327047654,0.44,0.5,1,"Cadps","OPCs","PTZvsSAL_1hr","Down"
"Rab31",0.0539904035096088,0.405847489711285,0.297,0.214,1,"Rab31","OPCs","PTZvsSAL_1hr","Up"
"Ecpas",0.0547579295008045,-0.409659309141879,0.365,0.417,1,"Ecpas","OPCs","PTZvsSAL_1hr","Down"
"Zfpm2",0.0557174743336673,0.264660015655606,0.657,0.568,1,"Zfpm2","OPCs","PTZvsSAL_1hr","Up"
"Ogt",0.0558540198681551,0.220505026299982,0.44,0.328,1,"Ogt","OPCs","PTZvsSAL_1hr","Up"
"Pcsk1n",0.0560920548019788,0.264162550069319,0.326,0.234,1,"Pcsk1n","OPCs","PTZvsSAL_1hr","Up"
