"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Ccdc85a",0.0212789851724015,0.485008437817338,0.294,0.227,1,"Ccdc85a","Astrocytes","PTZvsSAL_24hr","Up"
"Ldlrad3",0.0212938345538351,-0.48283461432194,0.219,0.286,1,"Ldlrad3","Astrocytes","PTZvsSAL_24hr","Down"
"Dock1",0.0220939611992519,-0.250963571256957,0.546,0.609,1,"Dock1","Astrocytes","PTZvsSAL_24hr","Down"
"Cc2d2a",0.0221060310230082,-0.538721950549415,0.197,0.264,1,"Cc2d2a","Astrocytes","PTZvsSAL_24hr","Down"
"Lrp1",0.0222443946805194,0.356134938438809,0.485,0.427,1,"Lrp1","Astrocytes","PTZvsSAL_24hr","Up"
"Zhx2",0.0223156167639791,-0.340829930708153,0.241,0.313,1,"Zhx2","Astrocytes","PTZvsSAL_24hr","Down"
"Ank3",0.0223386724218429,0.375405412190944,0.263,0.194,1,"Ank3","Astrocytes","PTZvsSAL_24hr","Up"
"Ralgapa2",0.0224486325508175,-0.356916755024062,0.332,0.395,1,"Ralgapa2","Astrocytes","PTZvsSAL_24hr","Down"
"Akap13",0.0227297780427253,-0.295397158992259,0.277,0.348,1,"Akap13","Astrocytes","PTZvsSAL_24hr","Down"
"Erc2",0.0228996868379458,-0.407360447248622,0.385,0.454,1,"Erc2","Astrocytes","PTZvsSAL_24hr","Down"
"Gatad2b",0.0230227960299996,-0.380893980598447,0.266,0.339,1,"Gatad2b","Astrocytes","PTZvsSAL_24hr","Down"
"Glud1",0.0231049816516411,-0.200278010983111,0.648,0.726,1,"Glud1","Astrocytes","PTZvsSAL_24hr","Down"
"Gm48747",0.0239373125091368,-0.346996510937884,0.235,0.305,1,"Gm48747","Astrocytes","PTZvsSAL_24hr","Down"
"Zfp521",0.0242509651915325,-0.288120444286494,0.416,0.493,1,"Zfp521","Astrocytes","PTZvsSAL_24hr","Down"
"Rhoq",0.0242678788310569,-0.345727703592894,0.222,0.297,1,"Rhoq","Astrocytes","PTZvsSAL_24hr","Down"
"Kcnk2",0.0243120043799425,-0.505112739453579,0.188,0.252,1,"Kcnk2","Astrocytes","PTZvsSAL_24hr","Down"
"Csmd1",0.0245429298060256,-0.201605117896719,0.939,0.947,1,"Csmd1","Astrocytes","PTZvsSAL_24hr","Down"
"Specc1",0.0247314745274289,-0.294635245234091,0.416,0.489,1,"Specc1","Astrocytes","PTZvsSAL_24hr","Down"
"Cux1",0.024773441557161,-0.423403862756665,0.274,0.339,1,"Cux1","Astrocytes","PTZvsSAL_24hr","Down"
