"","target","source","weight"
"296","Ezh2","4930532I03Rik",0.0964833121712393
"297","Lcorl","4930532I03Rik",0.147707824699216
"298","Zfp644","4930532I03Rik",0.133534099343958
"299","Kdm4c","4930532I03Rik",0.177138901120733
"300","Snrnp70","4930532I03Rik",0.220105117878492
"301","Pbx1","Cnrip1",0.214199001484331
"302","Ezh2","Cnrip1",0.0964624668023763
"303","Lcorl","Cnrip1",0.146800748016114
"304","Zfp644","Cnrip1",0.139207381331051
"305","Kdm4c","Cnrip1",0.182158137901984
"306","Snrnp70","Cnrip1",0.221172264464144
"307","Pbx1","Ddx5",0.229588743452954
"308","Ezh2","Ddx5",0.107390562495273
"309","Lcorl","Ddx5",0.1447413767587
"310","Zfp644","Ddx5",0.119287592300569
"311","Kdm4c","Ddx5",0.157045563209846
"312","Snrnp70","Ddx5",0.24194616178266
"313","Pbx1","Cep112",0.223447822744111
"314","Ezh2","Cep112",0.0986047966328854
"315","Lcorl","Cep112",0.150435462442159
"316","Zfp644","Cep112",0.133183799436996
"317","Kdm4c","Cep112",0.168498133953114
"318","Snrnp70","Cep112",0.225829984790734
"319","Pbx1","Pum2",0.227280896198642
"320","Ezh2","Pum2",0.109619000819166
"321","Lcorl","Pum2",0.143451588907179
"322","Zfp644","Pum2",0.132233303689348
"323","Kdm4c","Pum2",0.164158451407759
"324","Snrnp70","Pum2",0.223256758977905
"325","Pbx1","Snx13",0.220495537983544
"326","Ezh2","Snx13",0.101590169155721
"327","Lcorl","Snx13",0.144803998609156
"328","Zfp644","Snx13",0.132191414321578
"329","Kdm4c","Snx13",0.177619578109199
"330","Snrnp70","Snx13",0.223299301820801
"331","Pbx1","Lrrn3",0.219566289915569
"332","Ezh2","Lrrn3",0.0976216132715599
"333","Lcorl","Lrrn3",0.15564248095169
"334","Zfp644","Lrrn3",0.132435648999925
"335","Kdm4c","Lrrn3",0.173241982891664
"336","Snrnp70","Lrrn3",0.221491983969592
"337","Pbx1","Cox16",0.21942435792239
"338","Ezh2","Cox16",0.0999196989180814
"339","Lcorl","Cox16",0.144182041225811
"340","Zfp644","Cox16",0.139828842974411
"341","Kdm4c","Cox16",0.178513370196971
"342","Snrnp70","Cox16",0.218131688762334
"343","Pbx1","Kcnk10",0.232958037741232
"344","Ezh2","Kcnk10",0.101941350663308
"345","Lcorl","Kcnk10",0.137674551567843
"346","Zfp644","Kcnk10",0.131276810656812
"347","Kdm4c","Kcnk10",0.17793496379486
"348","Snrnp70","Kcnk10",0.218214285575946
"349","Pbx1","Gmds",0.210936686369685
"350","Ezh2","Gmds",0.0962816229795553
"351","Lcorl","Gmds",0.143395853375953
"352","Zfp644","Gmds",0.12974625320782
"353","Kdm4c","Gmds",0.194685399290306
"354","Snrnp70","Gmds",0.22495418477668
"355","Pbx1","Tubb2a",0.225397713861157
"356","Ezh2","Tubb2a",0.115107028830664
"357","Lcorl","Tubb2a",0.144691333798244
"358","Zfp644","Tubb2a",0.130155952678235
"359","Kdm4c","Tubb2a",0.162275300813734
"360","Snrnp70","Tubb2a",0.222372670017967
"361","Pbx1","Slc22a23",0.222496372771264
"362","Ezh2","Slc22a23",0.0975236669210935
"363","Lcorl","Slc22a23",0.160820476365732
"364","Zfp644","Slc22a23",0.134795497981935
"365","Kdm4c","Slc22a23",0.166046987965631
"366","Snrnp70","Slc22a23",0.218316997994344
"367","Pbx1","Prpf4b",0.240778097987925
"368","Ezh2","Prpf4b",0.100036696275391
"369","Lcorl","Prpf4b",0.145705866731246
"370","Zfp644","Prpf4b",0.127382720680941
"371","Kdm4c","Prpf4b",0.159619969773644
"372","Snrnp70","Prpf4b",0.226476648550853
"373","Pbx1","Ipo11",0.216273236211725
"374","Ezh2","Ipo11",0.0987591783261517
"375","Lcorl","Ipo11",0.139722674954139
"376","Zfp644","Ipo11",0.143448160024147
"377","Kdm4c","Ipo11",0.186478796401407
"378","Snrnp70","Ipo11",0.215317954082431
"379","Pbx1","Hcn1",0.270818400709893
"380","Ezh2","Hcn1",0.0999117718354529
"381","Lcorl","Hcn1",0.143254759789046
"382","Zfp644","Hcn1",0.112346947297543
"383","Kdm4c","Hcn1",0.185260242881518
"384","Snrnp70","Hcn1",0.188407877486546
"385","Pbx1","Ghr",0.243360769228349
"386","Ezh2","Ghr",0.0999847310523031
"387","Lcorl","Ghr",0.139880827527478
"388","Zfp644","Ghr",0.128177290002902
"389","Kdm4c","Ghr",0.161677331865766
"390","Snrnp70","Ghr",0.226919050323203
"391","Pbx1","Pabpc1",0.230277499869179
"392","Ezh2","Pabpc1",0.103900753039851
"393","Lcorl","Pabpc1",0.148044745072538
"394","Zfp644","Pabpc1",0.130593001424601
"395","Kdm4c","Pabpc1",0.165230059004852
"396","Snrnp70","Pabpc1",0.221953941588978
"397","Pbx1","Khdrbs3",0.277353559509466
"398","Ezh2","Khdrbs3",0.107207962440762
"399","Lcorl","Khdrbs3",0.131684354250342
"400","Zfp644","Khdrbs3",0.11507686106342
"401","Kdm4c","Khdrbs3",0.186182414064142
"402","Snrnp70","Khdrbs3",0.182494848671868
"403","Pbx1","Mrtfa",0.205996070921163
"404","Ezh2","Mrtfa",0.0991097527641382
"405","Lcorl","Mrtfa",0.141372021152856
"406","Zfp644","Mrtfa",0.138696946672443
"407","Kdm4c","Mrtfa",0.187942757011214
"408","Snrnp70","Mrtfa",0.226882451478185
"409","Pbx1","Tuba1a",0.22751433591094
"410","Ezh2","Tuba1a",0.10800998877229
"411","Lcorl","Tuba1a",0.149630871050281
"412","Zfp644","Tuba1a",0.128718996060165
"413","Kdm4c","Tuba1a",0.166466048624619
"414","Snrnp70","Tuba1a",0.219659759581706
"415","Pbx1","Son",0.23799702008364
"416","Ezh2","Son",0.105270669520579
"417","Lcorl","Son",0.140214158968773
"418","Zfp644","Son",0.118424876539295
"419","Kdm4c","Son",0.155467632537883
"420","Snrnp70","Son",0.24262564234983
"421","Pbx1","Ttc3",0.229304824542307
"422","Ezh2","Ttc3",0.107487908053359
"423","Lcorl","Ttc3",0.136564166135913
"424","Zfp644","Ttc3",0.129539446156003
"425","Kdm4c","Ttc3",0.168528479973803
"426","Snrnp70","Ttc3",0.228575175138614
"427","Pbx1","Gm49797",0.223814991143358
"428","Ezh2","Gm49797",0.104798536155447
"429","Lcorl","Gm49797",0.145091573725039
"430","Zfp644","Gm49797",0.130387003120847
"431","Kdm4c","Gm49797",0.174736825852521
"432","Snrnp70","Gm49797",0.221171070002788
"433","Pbx1","Agpat4",0.214160946863632
"434","Ezh2","Agpat4",0.0988009463232853
"435","Lcorl","Agpat4",0.144162435393569
"436","Zfp644","Agpat4",0.135690070618566
"437","Kdm4c","Agpat4",0.181469771041836
"438","Snrnp70","Agpat4",0.225715829759112
"439","Pbx1","Srrm2",0.237199250643649
"440","Ezh2","Srrm2",0.108485328875073
"441","Lcorl","Srrm2",0.142855975069818
"442","Zfp644","Srrm2",0.122130640738914
"443","Kdm4c","Srrm2",0.165086460075302
"444","Snrnp70","Srrm2",0.224242344597244
"445","Pbx1","Gm42418",0.239179777001391
"446","Ezh2","Gm42418",0.10289309804627
"447","Lcorl","Gm42418",0.146907945499346
"448","Zfp644","Gm42418",0.118381779158286
"449","Kdm4c","Gm42418",0.164311746597031
"450","Snrnp70","Gm42418",0.228325653697676
"451","Pbx1","Ptchd4",0.262705654438688
"452","Ezh2","Ptchd4",0.0919224800326674
"453","Lcorl","Ptchd4",0.135639687331563
"454","Zfp644","Ptchd4",0.126047439357793
"455","Kdm4c","Ptchd4",0.162362456701104
"456","Snrnp70","Ptchd4",0.221322282138185
"457","Pbx1","Ptprs",0.229646514445969
"458","Ezh2","Ptprs",0.103753429211636
"459","Lcorl","Ptprs",0.14156138509059
"460","Zfp644","Ptprs",0.127329584789911
"461","Kdm4c","Ptprs",0.16016592569186
"462","Snrnp70","Ptprs",0.237543160770033
"463","Pbx1","Safb",0.23255332688477
"464","Ezh2","Safb",0.103748714846376
"465","Lcorl","Safb",0.147651526798827
"466","Zfp644","Safb",0.128970364181367
"467","Kdm4c","Safb",0.162878593442688
"468","Snrnp70","Safb",0.224197473845971
"469","Pbx1","Fer",0.213745361865206
"470","Ezh2","Fer",0.102206903625599
"471","Lcorl","Fer",0.130292657792453
"472","Zfp644","Fer",0.153314406148086
"473","Kdm4c","Fer",0.191146428787811
"474","Snrnp70","Fer",0.209294241780844
"475","Pbx1","Thada",0.218309408646482
"476","Ezh2","Thada",0.110094142882435
"477","Lcorl","Thada",0.148397003612957
"478","Zfp644","Thada",0.134830018180975
"479","Kdm4c","Thada",0.170945139691832
"480","Snrnp70","Thada",0.21742428698532
"481","Pbx1","Epc1",0.224656898026556
"482","Ezh2","Epc1",0.107122565070187
"483","Lcorl","Epc1",0.150871197242589
"484","Zfp644","Epc1",0.12497528762595
"485","Kdm4c","Epc1",0.173752874034448
"486","Snrnp70","Epc1",0.21862117800027
"487","Pbx1","Ppp2r2b",0.274615546150472
"488","Ezh2","Ppp2r2b",0.117883149772211
"489","Lcorl","Ppp2r2b",0.132928882836277
